time,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15
22.465,14723,20388,9746,24902,10370,9058,11986,65535,22597,18196,32535,12066,15331,26886,23173,65535
22.495,17972,10594,4369,29223,12002,16067,15059,65535,21637,21557,30471,12563,17540,30935,20004,65535
22.526,20052,8994,2528,23109,14851,16179,16932,65535,20581,20052,32792,12371,7521,29639,16003,65535
22.557,21909,11234,1120,21045,12563,2384,16628,65535,21829,19812,31047,12723,8177,24341,16740,65535
22.587,21957,11730,1136,19540,13811,16932,16035,65535,22181,12467,31287,12467,8290,25286,16147,65535
22.617,21909,7937,784,14435,10386,16147,16195,65535,17828,11650,31383,12323,14035,25622,11074,65535
22.647,20436,1600,2304,11986,10194,15715,16083,65535,16708,11714,29159,10978,16131,22917,10626,65535
22.679,18500,480,384,11650,6865,352,14563,65535,16820,7361,28711,9106,13059,19748,8466,65535
22.709,14387,2224,464,640,10146,352,11394,65535,11202,4225,23653,7633,11218,19364,7105,65535
22.738,2400,5297,720,1072,9010,352,352,65535,6545,1840,17252,352,17444,12739,7601,65535
22.768,432,2784,352,352,7969,352,352,65535,384,352,19268,352,14931,352,5905,65535
22.799,1648,352,560,352,5473,352,336,65535,8530,352,19796,352,15779,352,6241,65535
22.828,3968,368,704,352,1984,352,352,65535,384,352,20004,352,16660,336,3536,65535
22.859,4657,352,352,336,3536,352,336,65535,368,352,19700,368,18356,352,3488,65535
22.89,5905,352,656,352,5569,352,352,65535,368,352,21317,352,18180,352,3760,65535
