time,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15
8.67401,16740,24405,12723,26118,10066,20677,18660,65535,32039,21733,30391,15715,27958,25318,24165,65535
8.70502,17860,25478,14003,26678,10546,18852,17284,65535,27830,21349,31687,16259,26358,22021,22613,65535
8.73502,17284,26390,17428,25062,10770,20949,17940,65535,25542,21029,32007,17012,23813,29511,21845,65535
8.76501,16676,24101,13203,25446,11618,19028,16227,65535,23893,21589,31767,16067,24565,29783,20116,65535
8.79602,16468,26166,13907,27398,12098,20276,18468,65535,21349,21077,34024,18212,23941,30343,22533,65535
8.82703,15763,25702,13187,27126,12483,17748,18884,65535,22165,21045,33320,16852,21285,33192,20997,65535
8.85703,14451,25398,10994,28070,9522,18516,18740,65535,18356,22565,33464,16275,21269,27270,17860,65535
8.88602,15299,24870,11906,29751,11154,18180,17620,65535,18644,21637,32055,16035,21381,30647,19476,65535
8.91702,15443,24565,8754,26982,11186,19748,17780,65535,18580,20997,33256,16083,21013,27046,15123,65535
8.948,14979,21285,10354,26422,11666,20629,18068,65535,19108,20276,31799,16323,20661,26310,16067,65535
8.978,14819,23237,13395,26390,11154,18532,18244,65535,19476,21541,31271,16147,19668,24870,16548,65535
9.00803,15427,26694,12371,26982,11922,17508,17588,65535,19604,20613,32567,15747,21589,22709,18276,65535
9.039,15747,27702,12483,28198,12611,18708,19876,65535,19764,21141,31655,16307,20869,22245,19780,65535
9.069,14787,27974,13571,29495,12515,17892,19284,65535,19956,20949,31735,16179,20164,24998,17924,65535
9.10001,14371,27078,11714,28871,11490,17588,19012,65535,20004,20404,31783,15475,20292,22917,17796,65535
9.13,13619,26694,13475,27206,13331,9346,17988,65535,19220,16596,30407,14307,18788,23813,21589,65535
9.16,10754,26278,13011,23189,10706,3744,17460,65535,14723,16211,24582,10626,19172,15699,19524,65535
9.19,7425,24069,10930,21093,9858,816,11650,65535,8738,7313,21797,9826,18612,13619,11106,65535
9.22,1552,8578,7185,12691,4881,832,512,65535,1264,6945,19412,896,19012,15587,10882,65535
9.25101,1376,6353,6625,2592,3024,608,576,65535,1248,592,6737,656,18212,11330,9266,65535
9.28201,400,368,1152,2576,2240,352,352,65535,384,352,8081,336,18452,384,1280,65535
9.311,400,352,2768,2848,3248,352,352,65535,3072,352,9778,352,17924,368,352,65535
9.341,400,352,2640,2992,3120,352,352,65535,4897,352,8177,352,18436,368,352,65535
9.37201,1360,352,3760,3632,2784,336,352,65535,3664,352,14787,352,17636,352,352,65535
9.401,400,352,2592,2832,2720,352,352,65535,384,352,12307,352,18340,368,1984,65535
9.43201,384,352,2096,2528,2704,352,352,65535,384,352,15587,368,18196,352,576,65535
9.46902,384,352,2080,2320,2848,352,352,65535,672,352,15411,352,19188,352,1568,65535
9.49902,400,352,2192,2528,3504,352,352,65535,384,352,15939,352,19812,352,352,65535
9.52902,400,368,1552,2816,3376,352,352,65535,384,352,16259,352,18356,352,608,65535
9.55902,384,352,5681,2784,3776,352,352,65535,384,352,15459,352,17172,352,1824,65535
9.58801,400,352,3504,7201,3872,352,336,65535,480,608,16932,2224,18644,13315,4481,65535
9.62003,1760,7201,11074,2912,5201,336,9794,65535,8578,8690,23365,384,24565,14979,8578,65519
9.65002,15507,7265,13107,2720,10194,368,12851,65535,21381,9106,24293,352,26694,16067,16131,65535
9.68002,17844,6977,13123,2544,14899,5825,13379,65535,31367,12371,25558,1680,32263,23989,23029,65455
9.71002,21845,15331,13779,11026,12130,4449,13651,65535,32679,14547,27894,384,31927,24517,25542,65535
9.741,22709,19460,14931,20148,15907,7633,14227,65535,34584,16195,32183,384,30663,21909,26166,65471
9.771,25526,23877,15539,20789,14627,5697,20036,65535,35640,24197,33464,384,31559,22677,23605,65519
9.802,22565,22997,16339,20276,14883,6801,12162,65535,34536,24565,32055,384,32247,22661,26054,65535
9.83301,24373,26038,15555,20965,15683,8258,13203,65535,36008,24854,32407,656,32984,22533,27974,65535
9.86301,24245,26806,18244,21909,17220,4993,13251,65535,34824,25670,32647,384,32679,20757,30599,65535
9.89301,23221,26422,20292,19652,17204,1584,13827,65535,34184,26118,34824,384,33048,19012,29655,65535
9.922,23333,26166,16275,23621,16083,18692,17364,65535,37001,24565,35048,384,33688,20581,29415,65535
9.95401,24197,26022,18452,13251,19412,19028,15379,65535,35096,24998,33848,384,33208,26390,31431,65535
9.98401,27270,27206,14003,15571,14275,19220,18340,65535,34120,24854,31815,384,32727,21605,30023,65535
10.014,25126,27286,18964,13923,14723,21653,17220,65535,34904,26342,32776,384,33368,17732,30775,65535
10.044,22661,26758,16724,15859,18292,20308,21045,65535,33896,26150,33608,3200,32503,24918,29111,65535
10.074,25062,27734,16676,12210,17540,20629,22101,65535,33688,25670,34600,6945,34008,27286,31047,65535
10.105,24565,25766,13651,18148,18308,5057,21301,65535,32840,26758,35288,5729,32471,24053,29287,65519
10.135,25478,27158,20324,20709,13379,4833,22325,65535,33160,27110,35464,5825,32936,20853,30023,65535
10.166,24133,27542,20452,14259,16644,14835,27414,65535,34264,24565,35144,5345,32359,19972,31895,65375
10.196,28102,26278,17284,16692,18084,20180,20677,65535,34248,24998,34456,400,34488,24966,32279,65231
10.226,25062,27382,18724,19108,13075,4000,20581,65535,35112,26550,33176,352,34696,20661,29671,65487
10.256,22725,29095,21333,19924,17204,6273,18356,65535,35928,27238,33272,384,36232,20917,30471,65375
10.287,22597,27174,18980,15651,17700,368,14067,65535,35000,26262,30215,384,35784,15251,31799,65503
10.317,21637,27606,22805,15267,17540,1216,16564,65535,35080,26198,30135,384,33768,17588,32279,65535
10.347,18836,25366,12771,15267,17428,384,13971,65535,32327,25782,31143,400,34952,15763,32792,65535
10.377,18948,27462,11090,9794,15043,352,13875,65535,33016,24614,29831,400,32679,18868,29959,65535
10.408,19252,10370,10130,5537,17492,368,13635,65535,28951,12563,28711,384,25430,16596,21077,65535
10.438,17716,4849,896,1824,9026,368,5073,65535,17812,5473,28038,384,19396,19508,14867,65535
10.468,11618,800,1312,1248,7153,352,368,65535,9250,1120,27014,384,16307,20517,5825,65535
10.499,416,352,352,352,1856,352,352,65535,608,352,8658,352,15827,384,1824,65535
10.528,832,352,2928,352,1472,352,352,65535,384,1600,17924,384,19380,384,944,65535
10.559,384,352,3152,352,1840,352,1664,65535,384,2208,19412,384,18100,352,560,65535
10.589,3296,352,1152,832,2608,352,352,65535,384,4305,18484,384,19364,368,384,65535
10.619,400,352,1920,1168,3200,352,352,65535,384,816,19460,384,18132,368,416,65535
10.649,400,352,3200,1360,3552,352,352,65535,384,352,18276,384,15763,352,560,65535
10.678,2320,352,3856,1360,2304,352,352,65535,1824,688,18868,352,18452,384,592,65535
10.708,400,352,3760,1248,2432,352,352,65535,1104,352,17716,368,15219,352,560,65535
10.739,448,368,3568,1280,2944,352,352,65535,400,352,17828,384,16612,384,416,65535
10.775,448,352,1984,1296,2656,352,384,65535,384,352,18404,384,15603,352,400,65503
10.806,5089,368,3792,1264,2944,352,464,65535,384,352,17956,352,16275,352,576,65423
10.835,384,352,2656,1264,2176,352,576,65535,1472,352,18084,384,15491,368,688,400
10.866,13411,384,1104,1296,8274,352,352,65535,25894,5761,28326,384,27062,15891,4433,65535
10.895,20837,384,11538,1200,7505,1824,10898,65535,26694,1984,28134,400,27302,23765,13331,65535
10.925,22309,6561,14003,1184,14019,352,13283,65535,33336,8626,29287,432,32824,12082,17060,65487
10.958,24357,9026,14131,1616,14627,816,15043,65535,35400,11986,31159,864,33480,20004,19684,65535
10.988,26662,15699,15203,1536,15683,8578,20020,65535,37033,15875,34520,928,33896,25654,19860,65535
11.018,29015,21157,17092,2640,16740,2080,15779,65535,37657,18500,33112,992,31623,18356,23493,65535
11.048,28198,26406,16820,4080,12371,1360,19780,65535,38281,19412,33240,1056,33080,18948,26950,65535
11.079,26822,27222,17828,10434,14755,19156,20212,65535,37609,18740,32856,1312,32904,25926,27270,65535
11.109,25014,23189,17796,21157,17220,16147,17124,65535,36408,24565,31223,7361,33496,23125,27350,65199
11.139,26854,24598,18916,20869,14131,4513,16788,65535,36632,24758,30727,11074,32231,22453,28390,65535
11.169,26054,24101,17204,20821,15667,8786,20180,65535,38217,22693,31895,9010,30919,20468,27494,65535
11.2,27926,24582,18500,24614,13411,12867,17188,65535,37177,23301,34472,9826,33672,29031,31431,65503
11.23,28502,27686,22981,25798,14515,7601,15427,65535,35528,22805,33816,10530,32936,22453,31399,65487
11.261,28743,23493,21445,23605,16868,6545,22229,65535,36232,23013,33848,11202,32679,19172,27718,65535
11.292,27302,23493,18564,28070,15315,11298,17876,65535,35896,22709,31943,11794,30871,26678,31703,60878
11.329,22613,24021,25622,25286,15363,10946,18100,65535,35736,23221,33896,11682,30983,29655,30263,65535
11.358,25894,26982,21941,28502,17060,11794,15251,65535,36568,22933,32984,11362,31847,26982,28470,65535
11.388,25638,26582,24565,27574,16388,12307,17732,65535,36632,23013,30727,11874,32663,25734,28566,65503
11.419,27894,23189,17604,26902,15667,12274,15187,65535,37049,21989,31767,10770,31271,26598,29223,65535
11.45,25574,23365,18820,26022,16708,12387,15747,65535,37433,22661,33736,11618,32247,27030,29735,65535
11.48,26342,21541,22197,26550,10050,11666,20372,65535,37481,23477,32007,10770,30039,22421,28502,65535
11.509,27478,22021,20404,24758,16307,9906,13715,65535,37209,23333,30631,10514,30279,19076,25750,65535
11.54,25190,21797,17412,23973,16195,12451,13139,65535,36776,22677,32263,10770,30711,24982,28118,65535
11.571,25190,22821,19108,23557,16339,12210,12258,65535,37145,23205,35800,10258,30503,21989,28054,65535
11.601,23909,20565,16452,22949,15267,9794,11570,65535,37353,22453,31511,11090,30535,25350,26982,65535
11.63,25174,20501,14563,20036,15075,10530,10002,65535,36744,15523,31687,11058,30503,25574,22853,65535
11.661,24902,19892,12835,20501,14387,9506,10642,65535,35608,15507,31319,6513,29319,25558,22165,65535
11.691,24934,5553,7393,17972,7185,2080,10498,65535,33944,9474,32551,7361,26406,25606,7633,65535
11.722,22597,800,656,2512,528,336,6273,65535,22229,384,28743,432,7185,26150,384,65535
11.752,6273,352,656,3152,352,352,352,65535,448,352,21093,384,15795,352,352,65535
11.782,400,352,6081,2816,352,352,368,65535,2752,352,18340,384,16179,352,384,65535
11.812,1312,384,5569,2864,2720,352,352,65535,4721,352,18644,352,16740,352,352,65535
11.842,400,352,6225,2352,2480,336,352,65535,7073,368,15427,368,17556,352,384,65535
11.872,2400,352,3008,2592,4032,352,352,65535,400,352,16484,384,16724,368,368,65535
11.903,384,352,5953,3296,3296,352,352,65535,2480,352,16275,352,18228,368,2608,65535
11.932,384,560,5057,2960,1408,352,352,65535,384,352,16291,384,16724,384,512,65535
11.962,400,352,5297,3648,1680,352,352,65535,1632,352,21525,352,17764,384,1936,65535
11.993,1568,352,4401,3968,1328,352,352,65535,1296,368,20773,384,17348,352,704,65535
12.022,720,352,1024,3968,1232,352,352,65535,1312,352,19220,384,17716,352,1856,65535
12.052,560,352,3216,3424,1408,352,352,65535,1728,352,16580,368,19540,384,2496,65535
12.083,1376,352,5393,3376,352,352,352,65535,4689,352,16964,384,18644,384,1648,65535
12.113,1312,352,5153,3680,1040,336,352,65535,4561,352,15811,368,17460,368,3296,65535
12.143,1040,352,5553,3840,912,352,352,65535,1024,352,16724,384,17796,384,3344,65535
12.173,1920,352,4193,3904,2416,352,352,65535,1488,352,15251,352,17572,368,2624,65535
12.203,384,352,4785,3840,2128,352,352,65535,944,352,17876,384,17204,5457,2720,400
12.233,8177,368,3152,3296,3520,368,352,65535,6561,352,22213,384,21893,17428,368,65535
12.263,9570,368,2064,3504,7041,368,11746,65535,18916,544,25366,384,19748,22357,1008,65535
12.293,11426,384,1872,3520,4417,656,10658,65535,25270,912,28358,384,22677,26502,5409,65471
12.324,18596,6001,10018,3168,13443,1168,13667,65535,29543,9762,29719,384,29095,26902,15235,65535
12.354,19780,8177,12226,3888,11234,3952,14499,65535,32631,8594,32231,640,32023,27206,19412,65535
12.384,23685,9122,15923,4833,13571,4497,16131,65535,33352,15187,31063,3424,30007,30151,24373,65535
12.414,22661,20949,14963,8001,15299,4801,14307,65535,33800,18580,31927,5889,28727,24854,27398,65535
12.445,26950,23189,14003,16868,16163,2352,21461,65535,34168,18452,30791,6305,30551,27286,27878,65295
12.475,26022,22437,16852,17812,17172,2192,22373,65535,34760,19220,30471,2256,30551,23045,26934,65263
12.505,27014,24918,11778,16580,15379,1216,26006,65535,33672,19268,30311,3552,31399,25398,26982,65423
12.536,26006,25638,11842,15587,14227,832,20308,65535,33080,19380,31943,4961,31447,27158,28470,65423
12.566,24870,25318,11138,13331,16147,19428,21589,65535,34136,19092,32631,7409,30503,28214,29271,65519
12.596,25174,27334,11170,8946,15939,19876,19508,65535,33944,23861,32471,9794,32583,24774,27974,65535
12.626,21125,27734,12194,13395,16676,19940,19460,65535,33640,24517,32792,7185,33096,23461,26678,65535
12.657,23221,24501,11730,10114,16227,19476,19860,65535,33944,24582,33256,8338,32968,23557,27526,65535
12.687,25430,24918,11346,17156,17412,18132,13491,65535,34024,24662,32856,6657,33512,24197,25862,65535
12.717,21381,24565,13603,16852,16163,4945,19684,65535,33720,24325,32327,7361,31623,22501,24582,65535
12.749,25286,23685,11858,10978,12611,5761,20805,65535,32519,23829,29671,9186,30807,20581,22053,65535
12.779,24421,25270,14531,13523,14099,5649,18724,65535,31063,25062,29959,384,31287,16804,27830,65535
12.809,23781,26182,14259,13747,14531,464,16227,65535,32503,24533,31175,384,32487,15379,27926,65535
12.839,19956,24101,15379,10722,12323,384,9010,65535,33176,23861,26918,384,32263,368,33320,65535
12.869,21813,25382,14291,11954,16452,368,12883,65535,29079,24149,25526,384,31495,384,32295,65519
12.9,22581,24630,13699,13523,17892,4161,12291,65535,28903,24165,27558,400,31719,13635,31991,65535
12.93,20404,24117,17604,14611,17476,1088,10930,65535,32423,25126,28198,384,32567,14259,29223,65535
12.96,20725,24886,17316,19364,16900,384,11938,65535,32856,27574,28598,384,32599,400,31607,65535
12.991,22037,26790,17892,16804,16548,384,12355,65535,31463,25606,27590,384,32679,384,31031,65535
13.02,22837,23813,16692,14147,16003,384,15651,65535,31479,24870,27238,384,32952,5793,30935,65535
13.051,21045,26294,15603,17396,16964,352,11074,65535,31143,25238,26310,384,34456,384,33080,65535
13.082,20853,24021,20741,17060,16916,608,8242,65535,30983,25990,28775,384,32231,384,31655,65535
13.112,21013,22933,15491,15331,17412,368,12995,65535,31111,25862,27494,384,31719,17796,33384,65535
13.148,23205,23877,16211,15379,15555,384,6721,65535,33256,24726,29879,384,33576,13763,32055,65535
13.178,25350,23013,16131,15699,12499,2064,11026,65535,31639,24069,30295,400,32856,13763,32135,65535
13.209,22533,22021,14291,12242,12755,4289,12547,65535,31495,24598,30135,384,32311,17716,31063,65535
13.24,25142,21733,15283,13219,12627,3984,14163,65535,31111,24357,29383,384,33224,20388,32423,65535
13.27,22149,22101,14947,9522,16868,848,22293,65535,33416,24197,28967,384,33080,18228,31159,65535
13.3,22565,22533,19396,10962,16516,1312,21957,65535,31287,24357,28310,384,32872,14035,29751,65535
13.33,24101,21413,16724,12082,17044,352,12819,65535,30151,23797,26726,384,33624,384,35336,64927
13.36,21973,21525,16388,16323,6353,352,18644,65535,31143,23589,27590,384,32071,384,34360,65535
13.396,23573,20485,18388,8418,11906,352,20565,65535,32279,24934,28086,384,32904,384,33512,65519
13.426,20949,20244,13283,9922,11682,368,20404,65535,30567,19092,29815,384,31095,384,33736,65343
13.457,20132,20949,11522,9490,14803,368,11922,65535,29879,18468,30471,384,29511,15635,31815,65535
13.487,21669,9634,8498,1280,11138,384,20356,65535,27030,17028,28086,384,29527,9922,27190,65535
13.517,21141,4273,5873,1248,11170,368,10898,65535,11842,7313,24565,384,22165,368,22165,65535
13.549,15587,384,416,1376,7233,352,384,65535,400,480,17572,384,19028,368,17492,65535
13.579,400,352,352,1184,4273,352,384,65535,384,576,15139,352,14739,352,13875,65375
13.609,3168,352,352,1248,4369,352,352,65535,400,352,17684,368,13363,352,2528,65455
13.639,8466,528,352,1216,4289,352,352,65535,384,352,19028,384,14307,368,2272,65535
13.668,3872,352,3824,1152,1856,352,352,65535,400,352,17764,368,14179,352,3152,65535
13.699,3744,352,1632,1120,2528,352,352,65535,384,640,20372,352,14211,352,3200,65263
13.73,5169,368,1328,976,3936,352,352,65535,400,352,18324,352,14163,352,1952,65519
13.759,8177,352,2512,560,3376,352,352,65535,400,352,19988,368,15555,352,1840,65535
13.79,2912,352,1600,416,4561,352,384,65535,400,352,17924,352,14435,352,1968,64847
13.82,4161,352,400,496,4129,352,352,65535,400,352,17732,352,16388,352,1584,65535
13.85,4113,352,448,576,3872,336,352,65535,384,352,17364,368,13651,352,2208,65535
13.879,4161,1216,432,1104,3504,352,352,65535,384,928,23893,384,18564,13795,5505,65535
13.911,13187,352,8642,1104,14099,480,8177,65535,21829,5297,24806,384,21269,17588,7841,65535
13.941,15379,7649,8514,1024,14179,640,10882,65535,24469,7425,27270,384,25702,21541,8658,65535
13.971,20773,8866,10194,5089,16484,3856,13075,65535,30103,11906,31239,384,29623,26246,17684,65535
14.001,22213,19156,8898,6993,12194,7137,22309,65535,32455,19220,29591,3872,31367,24101,17764,65535
14.031,23685,24806,11218,15955,12435,7889,19380,65535,34504,19300,33640,3296,31879,22277,22117,65439
14.061,26854,26678,12835,20308,16884,19604,13875,65535,36889,18580,32071,448,31063,26182,23589,65519
14.092,26438,25350,18148,20420,16227,6145,20789,65535,37193,20276,32792,5009,32487,20597,28470,65535
14.123,29655,24533,16051,23333,14435,6881,21173,65535,37657,24742,35368,9442,31415,25398,26022,65391
14.153,28246,24501,17044,24213,19156,5569,16740,65535,37305,25494,33832,10530,31799,22405,28887,63215
14.182,29255,23781,21285,24229,17956,5041,25750,65535,37529,25558,33752,9778,32920,19092,27574,65519
14.212,28855,23381,18084,24982,15107,6593,27414,65535,36873,25366,32263,10546,32055,18516,30039,65535
14.244,27430,24902,19716,24902,14995,4241,21653,65535,36616,25510,33880,10482,30887,21221,27030,65535
14.274,25926,25398,19588,24902,16355,7985,18724,65535,36296,24421,32183,11474,31031,19348,30807,65535
14.304,28054,25366,18308,24758,15939,3328,18052,65535,36456,24389,33224,12066,32423,28310,27558,63391
14.334,27750,26806,18212,20709,15075,6529,10642,65535,37017,25142,33928,11810,32295,29143,29991,65087
14.364,25430,23253,17828,14867,9314,8434,12114,65535,37977,23765,32391,10338,33224,25414,28454,65311
14.395,28038,24197,19076,19428,12242,8097,17508,65535,38137,17124,33144,8914,33592,23045,26838,65359
14.425,28358,23173,17028,19108,14435,6801,16868,65535,37577,16420,33896,8177,31927,22597,27334,65375
14.456,29543,23397,16436,19300,13299,7185,19684,65535,36536,17316,33416,8546,32968,27094,22693,65439
14.486,28983,21285,15651,13603,12483,6033,18836,65535,37193,16644,33736,9858,32856,24149,22581,65423
14.516,29495,23637,16179,16948,14131,7201,19412,65535,36328,16179,33432,8354,32824,23589,22117,65535
14.546,27862,23653,15459,8770,15251,7777,18628,65535,35736,15075,31975,7953,32103,23477,21221,65535
14.577,27158,9810,14899,18612,16708,6625,18772,65535,36152,15171,33000,6993,32904,25030,22437,65535
14.607,26438,9746,14995,17844,15923,7169,19028,65535,35672,15203,32487,6753,31575,25126,20757,65471
14.637,25990,8594,13891,18116,14659,3792,19044,65535,35720,14291,32087,6497,30359,24517,20372,65471
14.667,25174,5681,13395,4097,13571,5185,19252,65535,35416,12563,33272,6209,31063,22101,18052,65535
14.699,24678,576,11970,3968,14659,4801,19204,65535,35320,7697,33048,6881,32151,21381,12002,65535
14.729,25382,7697,12547,4641,13459,4881,19412,65535,35000,9778,31127,6929,32663,21157,13635,65535
14.759,24742,624,12595,2208,6113,4641,19140,65535,34264,9090,30343,6657,31639,21589,9266,65535
14.79,24117,912,10322,2528,3408,3760,24133,65535,30407,8290,30295,384,28294,23221,10066,65535
14.82,23589,1200,10130,2080,3840,3808,23781,65535,29367,8177,29415,384,27782,23365,5185,65535
14.851,22213,6401,10338,2656,3840,2016,14611,65535,25862,7313,27030,800,26374,16612,5905,65535
14.881,19476,4785,10498,8834,3136,672,7905,65535,26358,7809,26950,640,28214,17092,7073,65535
14.911,19428,6337,11794,2864,5585,832,5121,65535,25702,7073,26342,768,28310,16147,7905,65535
14.948,16804,5889,13523,2944,3264,1440,4993,65535,25942,8210,24598,800,25254,18068,4801,65535
14.978,15523,1472,11394,3040,3088,1920,5297,65535,26726,4016,24357,784,25542,18340,4369,65471
15.008,14771,1152,10914,3280,4225,1168,5089,65535,27206,5681,21397,784,24565,14387,5089,65487
15.04,14259,1024,12114,3600,2768,1024,528,65535,21381,6417,17716,704,19732,16275,5601,65535
15.07,14179,3872,6497,3536,2640,560,528,65535,12947,704,18244,688,18500,688,4817,65535
15.1,10514,6961,784,1456,4561,528,512,65535,9554,992,17732,640,16900,608,1568,65535
15.129,7361,2528,544,592,528,416,432,65535,8594,416,18004,416,17620,384,384,65535
15.16,4225,640,3200,432,352,352,352,65535,9714,352,18388,352,19220,368,1440,65535
15.19,3888,368,5281,928,1344,352,352,65535,9250,368,18532,384,19140,368,368,65535
15.22,6449,384,4897,656,2736,352,368,65535,9122,368,19012,368,17668,352,656,64319
15.25,7489,368,5633,592,2880,352,352,65535,8786,352,18164,384,16900,352,384,65535
15.28,7585,352,5361,496,4513,368,352,65535,4833,352,18564,368,17364,368,352,65535
15.309,6625,352,3472,544,4289,352,368,65535,3792,368,18132,384,19604,352,384,65535
15.339,3280,352,4705,416,3760,352,352,65535,7665,352,17748,352,17588,368,640,65535
15.369,1120,352,4369,480,4673,352,352,65535,6081,352,17348,384,16948,352,368,65535
15.4,1792,352,4977,544,4161,352,352,65535,4817,368,18116,368,17732,368,912,65535
15.43,7249,368,5425,544,4641,352,352,65535,5473,352,17844,368,17636,384,448,65535
15.459,7745,384,4833,848,4513,352,352,65535,3872,1232,17108,384,17780,368,784,65535
15.49,3680,384,2880,800,3648,352,352,65535,448,352,16227,384,18500,352,848,65535
15.519,4433,368,5457,768,4785,352,352,65535,1408,352,16964,384,17476,384,1280,65535
15.549,4785,368,5393,896,5137,368,352,65535,400,2768,20148,384,18756,16307,1872,65535
15.581,11330,608,5777,1968,9218,352,4929,65535,9682,368,23781,384,20068,9858,384,65535
15.61,14003,384,4609,2496,12274,352,5057,65535,23989,384,25302,384,20132,13571,512,65535
15.64,16468,384,7425,3712,9314,368,11746,65535,25574,384,27574,384,19348,21221,864,65535
15.67,18308,384,9746,2880,9666,448,13891,65535,24565,1360,28342,384,19396,16788,4689,400
15.701,22533,6321,9106,3152,8177,896,19572,65535,28102,5441,28823,384,24517,22677,9922,65535
15.73,23813,7249,9282,2752,11202,672,19316,65535,32487,8850,30471,384,29015,20741,11298,65535
15.761,23701,8065,10386,2448,15523,352,19844,65535,32199,8530,29575,384,32407,20036,13267,65535
15.792,24726,7169,11202,528,15219,1072,20485,65535,33064,12563,29607,384,32231,17748,12499,65535
15.822,24085,7057,12419,528,16420,1200,20148,65535,33688,12307,30055,384,32391,18452,18356,65439
15.852,23813,8978,14115,592,16740,352,19924,65535,33624,15875,29639,384,31975,21925,21541,65359
15.882,23285,7585,14899,560,14483,1568,21269,65535,35240,16980,30343,384,33112,23653,22085,65535
15.914,27366,18308,15075,2096,14035,2080,20805,65535,34632,18628,29479,720,34072,19284,23941,65535
15.944,28823,23429,14643,10338,14883,1968,20805,65535,34248,20485,30055,3472,32567,28887,25798,65535
15.973,28646,23765,18612,10466,15955,3232,20629,65535,32487,19300,31271,5921,32647,25686,24293,65535
16.003,30391,24565,11954,13459,16772,2144,20196,65535,34072,19620,32936,4625,32663,26166,23973,65535
16.034,27446,24565,15923,14355,16436,6609,19028,65535,34520,23813,33672,9522,33336,16484,24582,65535
16.07,26886,24053,13795,14211,15619,21685,19972,65535,34200,24582,32439,10786,30935,20629,24950,65535
16.101,24934,24565,14595,14147,15923,19508,20869,65535,35144,24469,32311,10050,32792,27206,26422,65535
16.13,25222,24998,14691,14467,14979,7265,20565,65535,33080,24245,31847,9426,33064,24133,27910,65535
16.161,23589,22885,15315,12082,16323,4753,21205,65535,33880,24133,32183,8994,32583,27542,27158,65519
16.191,24742,22917,16532,12419,11586,5761,19796,65535,35176,23941,32840,9394,31415,20068,26022,65535
16.223,24437,24453,14931,11858,11426,4481,18068,65535,33464,18164,32792,10930,31975,21573,26918,65471
16.253,23381,24453,11010,12146,11058,3536,18548,65535,34264,18276,30535,10690,32503,24037,24485,65439
16.284,24565,24485,13651,13027,15715,5841,20196,65535,34728,19364,31319,9858,32808,20709,24982,65455
16.314,24053,25158,13107,10514,15971,14979,25814,65535,34904,23349,31943,9682,33288,19012,24630,65503
16.344,23573,25382,14915,12739,15795,9138,20324,65535,33368,24293,31015,9842,32055,22085,24838,65535
16.375,22885,25014,14483,13123,16724,9298,20228,65535,33704,24149,31143,10146,32519,24293,25670,65535
16.406,23125,25030,14723,14131,14771,18692,20260,65535,33608,21381,32952,10210,33432,25494,25702,65535
16.435,26598,24998,16259,13091,12194,20533,25830,65535,33432,22325,33224,10066,32808,24085,26454,65535
16.465,27398,24726,15683,13731,11458,18388,26070,65535,33320,22917,33048,10034,33000,24565,27302,65535
16.496,27830,24886,15571,16099,14051,18452,22677,65535,34344,21653,31127,9442,32968,26902,27862,65503
16.527,24373,25414,17716,15043,13043,19412,21093,65535,34504,24501,30247,9378,32888,26934,27254,65535
16.557,24806,23653,16804,14803,15155,19204,20517,65535,33208,19524,29127,8866,32792,26582,25494,65535
16.587,23653,23637,15795,11826,15315,19380,19524,65535,32727,19268,30359,9266,30999,27382,26902,65535
16.618,23621,23653,16660,12691,11074,18484,19108,65535,31943,18500,29031,9842,30119,26934,24565,65535
16.648,26118,23269,14947,14771,15459,12739,19268,65535,32808,20388,30663,864,31047,22101,22101,65535
16.678,24485,23285,12547,8306,14003,6209,19140,65535,31319,17492,31991,384,32359,21701,25078,65535
16.709,24085,17828,13635,9010,14131,592,10530,65535,31015,18276,29863,384,32583,16259,27686,65535
16.739,25718,18116,15987,14371,16900,416,14867,65535,31367,19988,29447,384,32535,11858,27494,65535
16.769,21221,21269,14003,13987,17476,368,13555,65535,32647,21045,31943,384,32647,20757,27750,65535
16.807,24277,23733,16964,11906,17204,3216,15011,65535,33560,19108,34280,384,32279,12915,30407,65535
16.837,24101,24565,13539,14435,17460,384,14931,65535,31415,19604,32343,400,32968,3536,31655,65535
16.868,21717,26294,15795,15587,16708,384,10674,65535,30679,19252,26246,384,31703,400,32199,65423
16.898,19380,26278,16291,13219,15811,384,384,65535,27334,18948,27686,384,31543,464,31783,65455
16.928,19332,26310,14035,14291,13571,384,6801,65535,24389,18948,26598,384,32215,384,33320,65503
16.958,18372,24774,14371,13907,12258,384,5345,65535,17988,19572,25190,384,31015,400,33032,65535
16.988,18356,25862,12082,10642,13011,384,9474,65535,24549,18308,23461,384,30343,3760,31815,64431
17.019,13059,25958,13363,11938,12547,384,6913,65535,18964,19412,21765,384,31047,1616,33528,65487
17.049,15875,24678,13139,11618,13971,384,384,65535,16452,19684,15363,464,31511,576,31223,65535
17.08,13667,24614,17028,12114,5409,528,512,65535,12291,20116,14483,592,31383,704,31143,65535
17.11,4097,24565,15779,12435,8177,576,528,65535,14339,18564,19268,656,30039,704,30487,65535
17.14,4385,24774,11922,14243,10834,592,1152,65535,12739,18580,12050,640,31127,800,28759,65535
17.17,14115,24902,12050,16916,13059,656,2784,65535,14307,16660,19716,704,29239,816,29879,65535
17.201,13587,22965,12210,18132,14723,704,6497,65535,19668,16195,19044,768,28374,864,28582,65535
17.231,16804,24886,13747,19348,14211,704,4241,65535,21973,23797,20901,832,28374,896,28983,65535
