time,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15
9.048,19140,44042,368,40953,20100,28006,352,65535,39577,24149,28903,20549,25302,36873,24758,65535
9.077,8578,47323,352,44298,17508,23973,352,65535,38537,23317,26470,20324,23765,35512,25046,65535
9.114,12851,48187,384,44970,18052,27110,368,65535,38809,24517,23333,19764,22821,36232,25958,65535
9.146,10882,48459,384,45723,14755,29799,352,65535,37593,24085,24565,19108,23221,34584,23317,65535
9.17601,5553,48827,384,42730,17524,29239,368,65535,37721,24565,24598,15203,22085,32984,25478,65535
9.20601,7105,48939,368,41258,14019,25414,384,65535,32711,25382,25894,16436,19220,34392,22773,65535
9.235,4064,48875,368,40425,14787,24790,352,65535,33352,24565,27942,15235,19748,36136,19924,65535
9.26601,5905,48571,368,39209,14259,8850,352,65535,32247,24902,25574,15635,18580,33848,20773,65535
9.297,10306,47499,384,37097,14371,20148,368,65535,32167,21717,24085,11666,18196,29447,19716,65535
9.327,928,40953,368,33448,14659,1728,368,65535,33208,16900,23909,8081,19012,27302,15923,65535
9.358,480,34920,352,25462,11986,400,352,65535,29783,13459,24565,8001,14723,27222,12114,65535
9.38701,384,28999,352,28582,12851,352,352,65535,21813,10130,22485,2528,9442,25414,18260,65535
9.418,352,29207,352,25382,9026,368,352,65535,22053,8402,24373,464,8578,22597,14851,65535
9.448,384,28358,352,23109,5329,1792,352,65535,14499,2080,23637,336,13363,384,18452,65439
9.479,384,21253,14531,23557,352,352,1712,65535,352,6449,12691,352,15779,4161,6401,352
9.509,352,14083,352,4417,2816,352,352,65535,352,17092,8258,352,10818,9026,9250,65535
9.539,352,16580,352,9810,3120,352,336,65535,352,17188,7217,352,12675,6785,9058,65535
9.56801,3616,16948,528,10018,3664,352,352,65535,352,19988,18100,352,14883,10306,8930,65519
9.599,1664,19428,1824,16163,3168,352,352,65535,352,23605,21637,352,13603,5585,9506,65535
9.63,4513,18180,528,20741,3104,352,352,65535,352,24822,22789,352,15875,3504,7601,65535
9.66,7313,23685,3904,24565,3888,384,352,65535,368,15411,15123,352,15875,6465,17124,65471
9.69,4817,26422,15843,33848,4401,352,352,65535,368,11202,13123,352,15667,8882,21781,65535
9.72,7233,25798,17892,36424,3392,352,352,65535,352,544,17332,352,14243,7041,26694,65535
9.74901,3280,20757,13411,38665,7585,352,352,65535,352,448,11986,352,14691,7921,25382,65535
9.77901,6785,22949,10706,39945,8290,640,352,65535,352,432,11314,352,15363,7393,28150,65535
9.811,13923,6289,2848,40105,6721,352,2720,65535,8642,352,15363,368,15123,7649,29607,384
9.841,6609,17748,2080,27558,7041,704,512,65535,352,6897,13539,352,16996,8274,25862,65535
9.87001,9474,18308,17364,32455,13395,496,352,65535,10722,16564,10370,352,17796,7089,27782,65535
9.90001,4737,12258,16916,30103,13891,384,352,65535,12451,16788,11922,368,19284,7361,20404,65535
9.931,6273,2368,8514,23189,9666,352,352,65535,352,5553,6929,352,19252,7025,17092,65503
9.961,8722,1296,2384,352,6401,352,352,65535,368,448,8017,352,16676,7393,6481,608
9.991,4129,352,3536,352,2752,352,336,65535,352,352,7249,352,16275,7969,3456,65535
10.022,384,352,2816,352,3872,352,352,65535,352,416,2768,352,17972,5793,5505,352
10.052,4048,352,1632,352,7649,352,336,65535,352,2048,5985,352,15523,5777,8578,65535
10.081,3392,3920,8786,352,6625,352,352,65535,368,5697,6465,352,13987,352,22373,65423
10.111,7345,3408,8113,496,3712,352,352,65535,384,5425,5937,352,15155,4945,27062,65535
10.141,384,5713,11570,336,2464,352,352,65535,352,544,9474,352,19508,5889,27606,65439
10.172,352,10290,13059,352,3488,352,352,65535,352,352,6353,352,16804,5761,25110,65535
10.202,352,6465,9170,352,2208,352,352,65535,352,352,3040,352,18756,352,21397,64847
10.232,5937,5601,10306,352,2704,352,352,65535,352,352,1152,352,16275,352,18484,65375
10.262,8610,1936,7521,336,5249,352,336,65535,11170,416,352,352,16708,352,15859,65503
10.291,8402,7185,7649,352,1872,352,352,65535,15395,11522,352,352,16131,384,9778,65535
10.321,16035,9794,8274,416,8450,448,416,65535,20757,6881,6193,400,16211,416,1952,65391
10.352,14995,7393,432,352,9586,352,8658,65535,16900,1072,20436,3376,15555,5089,1040,65535
10.382,17108,352,7457,352,1232,768,11842,65535,15571,640,24565,4657,16355,14531,576,65535
10.413,12066,368,10546,352,1744,352,336,65535,352,2400,23317,352,16996,10562,672,368
10.442,11522,352,5665,352,608,352,352,65535,8930,352,23397,352,17092,18900,4289,352
10.473,352,352,2736,352,1808,560,352,65535,5681,352,9426,352,18884,18452,2128,352
10.502,352,336,352,352,9698,416,352,65535,3232,464,10594,352,18356,16820,816,352
10.533,352,352,336,352,14787,336,352,65535,352,336,11282,352,25622,22181,352,352
10.564,944,352,8338,352,5729,352,352,65535,4048,2144,9010,352,29319,21941,400,352
10.593,576,352,9986,352,2400,352,352,65535,8161,5361,10562,368,29143,18212,3296,65535
10.623,4257,352,14755,336,384,352,352,65535,8722,368,6289,3200,29831,15587,3632,65535
10.653,768,352,19012,352,656,352,336,65535,8177,8978,2704,4305,27302,16019,7089,65535
10.683,10386,352,15459,352,896,352,352,65535,11202,352,4273,5441,30487,16227,2352,65535
10.714,8177,352,17316,368,784,352,352,65535,13907,368,352,2048,31511,14179,5153,65103
10.744,14755,352,13603,352,352,352,352,65535,14851,352,12419,352,15075,352,7777,62671
10.774,17236,352,7521,352,352,336,352,65535,13091,512,14179,352,21509,1744,7825,65535
10.804,10274,352,1936,352,2480,352,352,65535,4449,896,15379,352,22645,480,8081,65247
10.833,352,352,4385,5297,1792,352,336,65535,352,1520,16644,352,20837,352,11970,65535
10.863,1728,368,2144,4929,2192,352,336,65535,352,368,14611,352,16740,352,19860,65535
10.894,384,352,11202,352,2512,352,336,65535,384,352,15043,352,20933,352,20853,65535
10.924,352,352,9186,352,2384,352,352,65535,352,352,15315,336,18500,384,5505,63023
10.961,368,352,4465,352,5649,352,352,65535,352,352,15987,368,18852,352,3424,65423
10.991,368,352,2624,352,3776,352,352,65535,352,352,8754,352,20052,352,4129,65535
11.022,352,352,2864,352,4817,352,352,65535,352,4945,8145,352,19492,368,3280,65455
11.051,1248,352,2640,352,5169,352,352,65535,352,4225,9266,352,21205,1936,3024,65535
11.082,384,352,3344,352,4145,352,352,65535,352,5809,9698,352,20517,1664,3216,65535
11.112,352,352,2880,352,2608,352,352,65535,352,5953,10114,352,21973,2128,3520,65535
11.142,384,352,1920,352,12771,352,336,65535,368,5889,16692,352,22949,352,8322,65535
11.172,2432,1808,704,6161,13443,384,352,65535,11170,17476,8466,352,26470,448,18948,65535
11.201,15651,8194,352,16355,17092,352,352,65535,15779,18116,18452,352,26262,12851,18804,65535
11.232,17572,7665,352,23173,19620,1488,336,65535,16628,25270,17972,352,28646,20741,20933,65535
11.263,17588,3136,352,29383,22245,1808,352,65535,10914,27014,20404,368,28839,25126,22725,65535
11.293,16692,8882,352,29095,24485,448,352,65535,18276,24565,23989,352,28582,21685,24405,65535
11.322,16420,8434,352,23477,22101,384,352,65535,10882,22773,23413,352,23573,22773,19508,65535
11.353,14291,352,352,24229,20308,368,336,65535,13219,20228,20132,352,14051,21509,20132,65535
11.383,14291,2608,352,30983,18500,352,352,65535,17332,20180,10210,352,8562,18068,24021,65535
11.42,6673,2048,3808,40169,20052,1888,384,65535,6833,24485,20885,384,13139,27446,22165,65535
11.45,384,3088,5137,42442,18500,432,352,65535,5777,24822,23557,352,14387,20356,22117,65535
11.481,2864,352,5761,41290,17844,2912,352,65535,7841,24533,23429,352,16564,24614,23365,65535
11.51,7041,336,8402,39561,18500,2048,352,65535,10146,24630,26086,384,16772,22165,20709,65535
11.54,5345,352,7569,35768,17796,3264,352,65535,11218,21685,25366,368,15619,21845,18324,65535
11.57,6401,368,6737,26662,16932,4353,336,65535,11618,20180,25670,368,15443,15251,13267,65535
11.602,1488,352,1424,12963,15667,416,352,65535,11426,13987,20148,352,17220,17412,11490,65535
11.632,2576,352,352,10578,13027,1488,336,65535,11346,12178,20100,352,16195,12643,5217,65535
11.662,1600,352,352,5969,15155,2592,352,65535,14339,12563,5777,352,18756,11778,5441,65519
11.692,10946,352,1168,5009,14003,2000,10130,65535,11778,5457,12291,352,18996,8129,2000,65535
11.723,10674,352,352,6497,8129,3152,10674,65535,21909,352,352,352,15043,352,864,352
11.753,3760,2928,400,1088,6481,352,9650,65535,27974,352,7921,352,5553,2688,1104,352
11.783,14131,5041,2816,1376,10546,352,4321,65535,24453,336,18756,352,15235,2192,2192,352
11.814,12595,17924,2864,7233,4689,352,336,65535,1296,336,19396,352,18484,352,4289,352
11.844,4513,23637,6817,6785,2336,352,352,65535,2368,352,23701,336,21637,6241,5089,352
11.874,9538,24085,4673,7249,1696,336,352,65535,1440,384,9106,352,21445,9266,5361,352
11.903,5969,22197,4705,976,2944,352,336,65535,384,832,4657,352,21637,464,4961,352
11.934,1360,20741,6337,3632,2352,336,352,65535,368,608,8322,352,21477,480,4561,65535
11.965,448,20404,384,416,1728,352,336,65535,352,896,5265,352,17940,352,4401,64687
11.994,1424,16404,432,576,1968,352,352,65535,352,1952,15203,352,17876,352,3344,65535
12.025,368,352,736,352,2784,352,352,65535,352,992,18132,352,20629,960,3360,65535
12.054,352,352,3344,352,3136,352,352,65535,352,352,12098,352,17620,352,2592,65535
12.084,416,352,4673,352,3232,352,352,65535,352,672,5553,352,18660,352,4401,65535
12.113,352,352,2688,352,3376,352,352,65535,352,1312,12595,352,17812,400,1968,65535
12.145,352,352,2208,6465,2080,352,352,65535,352,2752,10450,352,16339,4177,3840,65535
12.175,352,352,1616,2432,2224,352,336,65535,352,1440,13395,352,17444,3152,3232,65535
12.204,368,352,1664,5441,2576,352,352,65535,352,2496,12899,352,17684,4897,5249,65439
12.234,368,352,2592,5937,1856,352,336,65535,352,640,4064,352,18516,2304,3136,65535
12.264,368,14179,1760,352,2144,352,352,65535,1840,21781,560,352,17540,384,2144,65535
12.294,2304,24790,336,2208,2336,352,3888,65535,5217,22677,15011,352,16644,15747,976,65535
12.324,10642,20693,2112,384,1056,576,352,65535,7825,22533,15011,352,20292,14899,352,65535
12.355,9394,22709,352,352,2656,512,352,65535,5089,22293,14035,352,19092,21797,2176,65535
12.385,8738,24469,352,352,3040,5345,352,65535,352,22693,10930,2208,21285,19716,416,65535
12.415,368,27062,352,352,6481,352,10914,65535,416,22549,15315,6193,25270,18356,1168,65535
12.445,7377,24758,368,352,352,7969,10610,65535,2912,22805,13427,6321,33512,22261,768,65535
12.476,1424,22357,352,352,352,384,17156,65535,3968,17044,13907,352,39833,11858,1504,65535
12.506,4417,6705,2480,35784,352,352,23253,65535,28102,2208,18148,384,19668,16179,5681,1552
12.536,384,21301,15171,35528,368,352,14147,65535,31895,704,22629,6561,15203,1728,11650,65535
12.566,1472,26294,17300,32103,1712,352,9874,65535,28358,352,24918,6353,16388,368,15443,65535
12.596,3264,24341,18068,31959,3072,352,9490,65535,28262,368,26214,5537,17364,352,15539,65535
12.626,2112,26326,17316,30871,3920,352,9442,65535,28118,352,27286,384,16836,5601,16772,65487
12.657,384,26038,20517,33128,3056,352,10018,65535,28695,368,27222,368,17332,352,17812,65439
12.688,384,26982,19108,30599,4177,384,10210,65535,25238,352,24245,352,16484,352,17300,65535
12.717,528,26070,14083,22229,3968,368,352,65535,16884,368,14467,352,17300,352,12050,65535
12.747,384,25574,8033,13763,1504,352,352,65535,9378,352,14419,352,17876,352,6913,65535
12.777,368,21925,2736,5921,2304,352,352,65535,3776,352,14147,368,17732,352,7825,64927
12.814,352,2944,3520,352,3344,352,352,65535,352,352,14131,352,19940,7393,1184,64719
12.845,368,1248,1616,1376,3120,352,352,65535,368,352,14067,368,18340,352,2608,528
12.875,352,2144,2144,1888,3376,352,352,65535,352,352,14083,352,19668,4865,5233,65535
12.905,1472,2960,1472,2608,2752,336,352,65535,5377,352,14099,352,18964,4305,4385,65535
12.935,2768,2656,2832,4193,3072,352,352,65535,6337,352,14083,352,19124,3344,6305,65535
12.965,6673,4161,2048,4177,3584,352,352,65535,6481,352,14131,352,19492,336,6481,65535
12.994,8994,5441,2576,3632,5841,352,352,65535,7441,352,15267,352,18964,8145,7201,65535
13.025,10930,6641,1696,3920,3840,352,352,65535,14275,352,16580,352,19444,16003,8242,65535
13.056,12899,3648,12627,11394,3104,368,352,65535,19428,368,20020,352,18612,13411,8578,65535
13.086,21157,4145,13875,12242,2336,352,3888,65535,27846,368,26278,368,18404,23221,1888,65535
13.116,27350,352,16516,22213,4417,352,10626,65535,34024,368,25366,4609,16916,19140,7937,65487
13.146,27030,352,17812,31271,7473,3776,9778,65535,33688,368,26230,4401,19860,22677,8177,65535
13.177,30071,352,18644,33752,9042,9122,11138,65535,31511,352,29367,7249,19844,23317,9538,65535
13.208,30135,384,18180,31959,8129,5585,13395,65535,33352,352,27574,4769,18564,20773,6785,65535
13.237,30807,368,16195,31031,8706,8834,17924,65535,33320,384,30375,6049,19748,25478,10578,65535
13.268,30055,368,14771,29095,10642,8274,17684,65535,33160,384,24646,8962,21973,30183,8594,65391
13.298,24998,368,14547,20693,4993,7745,24245,65535,34872,9634,21285,9714,18308,352,8834,65535
13.328,7985,352,832,384,352,352,10098,65535,4048,23989,21189,352,37689,352,16307,65535
13.358,384,352,352,3664,352,352,336,65535,352,352,24149,352,14211,352,23445,352
13.389,3920,352,704,480,3104,352,352,65535,12979,2000,27446,352,14179,352,24421,65519
13.419,8450,352,352,10066,3264,352,6593,65535,12883,368,29335,352,15875,336,23509,65423
13.449,14643,352,1776,8770,6017,352,336,65535,13619,336,29095,352,16916,1232,19556,65535
13.48,12579,352,688,464,4609,352,352,65535,13843,352,22661,352,17572,352,3968,65519
13.509,16932,352,432,368,3776,352,336,65535,13011,352,5041,352,16932,352,2704,65407
13.54,3632,352,352,368,3728,352,352,65535,352,352,5137,352,17620,352,2304,352
13.569,2784,352,2912,352,3920,352,352,65535,368,336,3248,352,19364,352,1168,352
13.6,384,352,1072,352,3088,352,336,65535,352,352,4032,352,20933,2592,3360,384
13.629,352,352,2384,1632,2992,336,352,65535,352,352,4161,352,20501,2320,544,65535
13.659,384,352,3168,1664,2544,352,352,65535,384,352,3904,352,20388,352,528,64559
13.689,384,352,3168,480,3536,352,352,65535,6449,352,4032,352,18276,352,480,65503
13.72,384,352,3168,496,2608,352,352,65535,7233,352,2736,352,19332,352,480,65487
13.75,352,352,3456,432,3088,352,352,65535,5633,352,6881,352,19620,352,480,65535
13.779,384,352,3344,432,2976,352,352,65535,6017,352,13571,352,19812,352,816,65247
13.81,352,336,3552,8258,3376,352,384,65535,2752,352,12787,352,20485,4129,688,65535
13.84,528,352,2304,7809,4673,336,448,65535,352,432,12643,352,19524,3552,2704,65535
13.869,688,464,3328,8177,4865,448,560,65535,752,464,11922,480,20308,4625,13603,65535
13.9,832,528,480,480,448,448,592,65535,784,480,4945,464,23877,4897,26566,63727
13.931,2832,512,656,1664,448,432,592,65535,768,464,13411,496,22021,544,28502,64927
13.96,3024,512,464,464,3216,464,640,65535,768,464,13619,512,20436,2832,27286,65535
13.99,12018,1168,480,448,5121,448,576,65535,720,448,11922,464,15971,448,27606,65535
14.021,9778,2480,1088,352,1952,352,416,65535,352,1616,352,352,25766,384,4753,352
14.05,11186,352,352,336,2144,352,352,65535,5233,352,3888,352,29591,2576,1984,65535
14.08,10434,352,4193,352,352,352,352,65535,8065,352,6865,368,29959,2640,1600,65503
14.111,400,352,5777,352,336,352,352,65535,7937,352,4641,352,29511,2768,1616,65535
14.141,1056,352,3040,368,352,352,352,65535,8722,352,14739,352,31111,3360,2432,65535
14.171,384,352,2208,368,352,336,352,65535,8177,336,12803,352,32007,3200,1936,65535
14.2,3488,352,336,352,352,352,352,65535,10002,352,3200,352,21557,3248,2432,352
14.231,2560,352,2256,352,352,352,336,65535,352,11506,6673,352,24565,4593,1568,65535
14.26,2464,336,4689,3744,336,352,352,65535,368,24838,2000,352,29671,352,1696,65535
14.297,1296,352,3248,384,352,352,352,65535,352,28999,352,4032,32519,352,1424,65503
14.327,1072,352,608,352,336,352,352,65535,10114,29351,16804,3136,31799,528,464,560
14.357,800,464,3504,464,448,448,448,65535,14419,26550,16532,6097,31527,736,960,65535
14.387,1280,528,8402,528,528,464,9554,65535,27350,19284,15907,592,20308,640,4048,65535
14.417,18980,704,1984,480,544,3712,17348,65535,24085,9266,13923,560,13139,1344,2640,65487
14.447,18964,688,544,480,2464,8226,18292,65535,25414,7313,13507,576,15203,1744,2496,65487
14.48,18868,720,592,848,8145,10850,19540,65535,24565,8274,13571,592,15507,592,7505,528
14.51,13827,576,512,17588,7105,24101,17236,65535,25622,736,13555,608,24886,3936,7889,65535
14.54,1376,544,528,26518,7585,25302,16307,65535,26550,784,13603,1216,27334,4257,3040,65535
14.569,1408,544,512,28695,3264,25270,12931,65535,26550,768,13267,608,26982,4497,4865,65535
14.6,1344,560,512,29399,2336,24389,9618,65535,15043,640,12899,576,28711,4016,3232,65535
14.631,1072,496,464,30871,576,9746,480,65535,11538,464,13315,432,15891,16804,448,65535
14.66,384,352,352,32439,3520,352,336,65535,15251,352,15011,352,14003,26390,352,65535
14.697,384,352,5969,7089,3264,352,336,65535,5537,336,352,352,16211,13203,2240,65535
14.728,1088,352,4177,384,3040,352,352,65535,6273,352,352,352,19588,352,3344,65535
14.758,2256,352,4913,352,4449,352,352,65535,5345,352,336,352,16548,1712,368,65535
14.787,1408,352,3584,352,5681,352,352,65535,5937,352,352,336,18692,368,1552,64591
14.817,1920,352,3776,352,5265,352,352,65535,1232,352,12210,352,18900,1232,720,65535
14.848,3648,352,4529,400,3088,352,352,65535,368,352,11186,352,18724,528,672,65535
14.878,576,352,4289,336,3984,352,352,65535,384,352,10850,352,17828,1472,1040,65535
14.908,384,352,3760,384,5617,352,352,65535,13283,352,9506,352,18980,416,2400,65535
14.938,960,352,11282,352,3552,352,352,65535,18228,352,13235,368,19652,352,352,65535
14.968,384,352,19988,384,3472,352,352,65535,22469,13859,13539,352,18468,384,352,65535
14.997,416,18660,24293,15395,4689,384,464,65535,17540,24005,5969,368,22053,352,352,65535
15.028,1840,19172,20853,19988,8642,480,384,65535,19524,24485,17124,9922,20933,352,1472,65535
15.059,5185,19236,19220,15267,5121,352,352,65535,13923,24549,19188,10402,21157,15619,3808,65535
15.089,2608,20485,14243,13059,3040,560,480,65535,15123,24453,18756,10450,20324,352,4257,65535
15.119,1872,20196,20885,17428,1920,352,352,65535,18180,24261,18084,12595,18084,352,4545,65535
15.149,2448,19108,16147,20485,3872,352,352,65535,17844,25078,14707,13795,20308,14979,6241,65535
15.18,352,19348,12194,22725,6097,352,352,65535,20485,24678,10018,15027,21125,11602,5297,65535
15.21,384,20260,14915,21525,4945,352,352,65535,17876,24726,11570,15571,21765,352,4321,65535
15.239,1008,19140,11618,20533,3184,944,352,65535,13203,15667,6657,13539,20805,352,4481,65535
15.27,3072,20789,11458,20068,3744,4705,352,65535,15203,13251,8802,11298,21349,14755,13043,65535
15.3,3248,20581,8754,8498,3296,400,352,65535,19636,8402,14227,352,21349,16227,23349,352
15.33,1120,1552,5265,6193,3808,8386,352,65535,9250,6033,20196,352,22933,352,16035,65535
15.36,384,3456,2480,19300,2880,352,352,65535,304,19892,22181,368,18628,12515,22293,65535
15.391,4048,22405,1296,11170,3792,1344,8210,65535,368,24614,23637,368,16195,15059,22101,65535
15.422,384,24021,2512,19956,3936,352,9506,65535,368,24710,22981,352,17316,15971,22325,65535
15.451,368,24021,1664,20196,5569,352,9826,65535,352,24902,23781,352,18484,14419,20020,65535
15.482,2816,23237,784,8738,4193,352,8161,65535,384,25078,23829,384,17844,17364,14819,65503
15.512,3056,21701,576,400,4673,352,6481,65535,368,19108,22997,368,18532,17556,6993,65503
15.542,3888,9730,1920,384,4993,352,352,65535,352,8674,18580,352,19556,352,3808,65535
15.572,3040,352,720,368,5057,352,352,65535,352,336,16436,352,18628,352,3840,65535
15.602,3552,336,2816,368,5249,352,336,65535,336,352,10690,352,17956,352,2576,65535
15.632,4129,352,1152,352,4961,336,352,65535,352,352,10898,352,18228,352,1520,65535
15.662,3968,352,2144,384,5761,352,336,65535,368,352,18788,352,18020,352,2080,65535
15.692,3152,352,2480,384,5665,352,352,65535,352,352,9266,336,19076,416,1504,352
15.723,4353,352,2816,384,5729,352,352,65535,352,336,7969,352,19028,336,1024,65535
15.753,4177,352,2352,352,5057,352,352,65535,352,672,10770,352,19940,352,1680,65535
15.782,4257,352,2592,384,5569,352,368,65535,352,352,16291,352,20901,352,2512,65535
15.813,4241,448,2432,1552,5217,352,336,65535,352,352,17508,352,20837,6801,7889,65535
15.842,4305,2560,1920,11554,4961,352,336,65535,352,784,20196,352,23301,16548,16307,65535
15.872,608,16676,7297,7121,2976,1168,5473,65535,9522,784,26454,5297,27238,18868,19028,65535
15.904,3728,18708,11954,8210,2272,352,7729,65535,6865,8626,28086,6753,26518,21557,18100,65535
15.934,384,17876,7137,7697,1696,352,2016,65535,12483,384,27158,6273,25734,18052,19588,65535
15.964,384,17412,11874,5137,1808,352,5025,65535,13667,352,25222,8177,24662,13651,13283,65535
15.994,384,2080,12899,8402,2576,352,4417,65535,15059,352,18180,9138,25318,13107,19636,432
16.025,2688,19348,13315,17380,11154,528,480,65535,12499,6769,17620,10578,20244,7777,17332,65535
16.055,1168,22421,11554,23349,14115,560,512,65535,944,8738,11090,13139,16259,14019,12323,640
16.085,10034,20116,9922,17860,15523,1872,10274,65535,2592,11554,14211,17172,19588,576,8674,65535
16.115,9682,23589,15907,17828,15075,576,11074,65535,2560,15523,14067,13187,19908,5649,24710,65535
16.146,9234,21013,11554,29463,14419,512,12258,65535,2784,8466,14083,9170,13379,10722,26822,65535
16.176,9218,4273,13507,18068,9794,2960,11602,65535,2608,10002,16468,10610,15267,12162,24998,65535
16.207,9490,5393,12979,13395,9682,3984,10242,65535,2384,9410,14243,10658,14483,10882,27622,65535
16.237,5345,5441,14259,13779,9650,3808,4401,65535,2368,8177,14387,9890,17812,11858,27126,65535
16.268,1824,3136,15987,15491,8338,2208,4401,65535,1920,7345,15411,8834,18324,13059,27142,65535
16.297,1248,16307,13507,17380,3520,2272,3520,65535,1872,352,14243,8786,18772,10178,24998,65535
16.327,944,14419,13027,21509,3536,1872,352,65535,2208,352,14371,4881,18772,9218,22853,65535
16.358,368,22917,12194,23381,4705,1248,336,65535,2640,352,14403,6161,17764,9490,19428,352
16.389,352,21221,14563,24854,5185,1216,352,65535,2512,352,14403,352,17636,11394,17460,65535
16.419,368,20212,14467,21253,5169,2256,7953,65535,2640,3632,14435,352,17796,5633,3520,65535
16.449,368,6657,12210,11762,5633,2240,11762,65535,6737,9810,14419,5953,15619,4609,352,65535
16.48,384,352,336,15747,14515,2176,14915,65535,6497,11026,14995,352,16484,352,352,65535
16.51,3504,352,352,9538,7105,368,12034,65535,2640,7585,15171,5153,18916,352,8194,65535
16.547,3776,384,5425,2256,6753,2704,464,65535,3088,4032,14483,4193,19300,544,17492,65535
16.577,3104,544,6817,2608,5281,15555,560,65535,3104,5537,17332,4064,19460,560,21445,65535
16.608,2896,528,2768,1056,5681,960,480,65535,2880,5937,14723,3408,20901,560,24197,65535
16.638,3600,528,4609,880,5265,9010,512,65535,2752,496,14195,5265,21413,544,27942,65535
16.667,3104,512,8177,944,2832,9698,496,65535,4016,464,14931,560,20180,496,32824,65535
16.697,2688,944,12146,1472,4000,7425,448,65535,2896,448,15491,688,25766,3264,33304,65535
16.729,1472,23317,13363,2128,3168,2768,416,65535,512,384,15555,352,27926,8994,16259,65535
16.759,640,23445,14867,3824,2704,352,352,65535,4225,4369,13651,368,21269,14643,2672,65535
16.788,2416,24149,14227,9490,7089,352,352,65535,5841,10322,14083,1520,15939,352,8770,65535
16.818,3616,19396,16275,20356,11458,368,352,65535,2368,13859,10690,1824,15171,352,8450,65535
16.849,11106,17204,15107,23877,14115,384,8306,65535,4241,11154,352,352,16596,352,7137,65503
16.879,11202,16852,2112,23509,7169,352,10978,65535,5233,5601,352,352,19396,352,5137,65535
16.91,11266,11650,12050,18788,2592,4048,17924,65535,5553,4961,352,352,20084,352,1536,65535
16.94,368,10162,14291,21429,2640,2560,9410,65535,4545,352,352,352,23509,368,5201,65535
16.97,352,544,16852,24565,3504,3280,8466,65535,3344,352,352,352,22997,3584,6833,65535
16.999,352,1360,17860,20613,1680,3344,2832,65535,3504,352,5569,352,24309,12307,8578,65535
17.029,368,352,17124,21221,3072,3904,688,65535,5729,800,10802,352,27814,6913,9698,65535
17.06,384,1040,13347,22837,4465,6177,3472,65535,4609,352,13139,352,28310,352,8914,65535
17.097,384,352,8738,28246,3584,2848,2944,65535,3472,352,12771,352,29335,8001,9010,65535
17.127,368,336,16532,24790,1872,4273,2384,65535,3376,352,2864,352,29927,9314,8161,65503
17.157,352,352,17316,21653,352,4000,4177,65535,5201,352,8722,352,29495,1728,7969,65535
17.187,384,352,15235,12499,352,352,352,65535,2368,352,5889,352,29271,368,9490,65535
17.217,384,352,14483,7345,352,400,336,65535,5841,352,13539,352,28999,352,9698,65535
17.247,1760,352,10146,3216,7745,352,352,65535,4481,352,14051,352,26582,336,9282,65535
17.279,384,352,12435,2640,5121,352,352,65535,4097,352,14195,352,21765,368,8370,65535
17.31,1488,352,10930,2320,4833,352,336,65535,3408,352,13923,368,21653,352,4609,65535
17.339,416,352,8402,352,5201,352,352,65535,5089,352,10914,352,19188,352,5969,65535
17.368,352,352,5761,352,3216,352,352,65535,4737,352,14131,352,20404,352,6049,65535
17.399,368,352,2976,1040,3808,352,352,65535,2192,352,14003,352,19348,352,3712,65535
17.429,368,352,7265,352,3152,336,352,65535,5025,352,13843,352,18116,352,7041,65535
17.459,352,352,7777,352,3520,352,352,65535,4961,352,14163,336,25782,352,15283,65535
17.489,384,3296,368,384,3936,352,352,65535,7057,2192,12883,352,17940,352,22069,65535
17.52,352,6849,9314,384,2976,352,10194,65535,368,8962,17556,5505,18340,9906,23589,65535
17.549,384,368,9186,720,3648,1088,16516,65535,368,14419,18084,9234,16612,17540,22997,65535
17.579,3504,6561,8177,416,11154,704,19604,65535,384,21445,21685,9570,16660,19220,22725,65535
17.61,384,7217,9026,2656,13971,2480,23717,65535,368,23125,23637,10034,17924,19044,24501,65535
17.641,3776,7761,2384,2816,7313,384,26326,65535,384,20292,23557,10274,17156,24053,21669,65535
17.67,2320,5121,1968,4097,11426,4161,21669,65535,9874,21397,25366,10274,15811,19540,18628,65535
17.7,352,416,1248,3488,12451,1712,18980,65535,8818,23365,23317,11714,14995,13635,19076,65535
17.731,368,928,2192,2400,7745,656,25078,65535,13651,21349,26118,12355,15635,13267,16564,65535
17.761,1328,1600,4161,2192,5025,352,24117,65535,17636,23349,21925,13363,16964,352,18708,65535
17.791,5297,7617,4737,400,11762,352,23941,65535,18212,26118,17972,12627,15971,14291,9762,65535
17.822,14931,7217,3616,2048,6705,736,22181,65535,18324,24918,22373,4929,16388,16516,3008,65535
17.852,14691,3168,3920,6529,8498,1712,23093,65535,18116,24373,21269,432,16836,15059,3296,65535
17.882,13395,352,4561,1936,8210,4497,22885,65535,18324,20276,18180,6369,17028,19012,3504,65535
17.912,608,352,4609,352,8722,2640,20757,65535,18276,16388,14435,5761,16436,16195,3120,65535
17.943,1888,352,3824,2464,9986,3904,20501,65535,18468,16388,16259,3616,16708,18868,3776,65535
17.974,912,4129,5185,720,9666,3104,15555,65535,18148,12547,14163,352,17588,29399,4689,336
18.003,800,352,4177,800,10610,576,352,65535,16996,352,21413,352,18852,5153,5473,352
18.033,528,352,1488,816,3152,4417,352,65535,16868,352,22997,368,22613,352,1504,65471
18.064,368,352,1616,3744,3632,1616,352,65535,8017,2576,21701,352,23349,352,1040,65519
