run,timestep,servo1,servo2,servo3,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16
16,0.6358413696289062,175,44,80,944.0,944.0,960.0,944.0,960.0,960.0,928.0,960.0,944.0,944.0,944.0,960.0,944.0,912.0,928.0,928.
16,0.7142655849456787,175,45,80,528.0,21701.0,576.0,2560.0,544.0,480.0,480.0,480.0,464.0,21717.0,448.0,2592.0,480.0,464.0,496.0,464.
16,0.7721781730651855,175,46,80,432.0,21445.0,480.0,6657.0,512.0,464.0,480.0,464.0,432.0,21717.0,640.0,2560.0,480.0,416.0,496.0,480.
16,0.8481848239898682,175,47,80,480.0,22613.0,512.0,528.0,512.0,528.0,512.0,496.0,512.0,22629.0,496.0,480.0,464.0,464.0,448.0,512.
16,0.9057607650756836,175,48,80,496.0,22741.0,496.0,448.0,512.0,512.0,480.0,528.0,512.0,22661.0,528.0,528.0,512.0,464.0,480.0,464.
16,0.9841818809509277,175,49,80,464.0,22997.0,464.0,448.0,528.0,432.0,464.0,512.0,464.0,22965.0,480.0,496.0,464.0,512.0,512.0,480.
16,1.0629358291625977,175,50,80,512.0,23349.0,480.0,6385.0,400.0,464.0,528.0,464.0,496.0,23269.0,528.0,8290.0,496.0,480.0,576.0,480.
16,1.1223547458648682,175,51,80,464.0,23029.0,464.0,2576.0,464.0,528.0,464.0,464.0,544.0,22949.0,496.0,2912.0,512.0,576.0,560.0,464.
16,1.2136352062225342,175,52,80,464.0,23573.0,480.0,5729.0,464.0,640.0,464.0,512.0,464.0,23605.0,480.0,6065.0,448.0,464.0,480.0,480.
16,1.271298885345459,175,53,80,480.0,23861.0,528.0,6225.0,576.0,448.0,464.0,512.0,480.0,23845.0,480.0,7825.0,464.0,464.0,480.0,480.
16,1.3334331512451172,175,54,80,528.0,23349.0,448.0,4561.0,464.0,448.0,432.0,544.0,528.0,23397.0,480.0,6081.0,560.0,464.0,512.0,512.
16,1.3952419757843018,175,55,80,512.0,23381.0,464.0,544.0,464.0,480.0,608.0,464.0,480.0,23333.0,480.0,560.0,496.0,480.0,464.0,384.
16,1.4570093154907227,175,56,80,496.0,23493.0,544.0,512.0,544.0,496.0,480.0,512.0,560.0,23461.0,512.0,528.0,496.0,480.0,480.0,480.
16,1.502551794052124,175,57,80,656.0,23269.0,512.0,752.0,544.0,464.0,480.0,480.0,464.0,23285.0,480.0,704.0,496.0,496.0,480.0,480.
16,1.5674357414245605,175,58,80,464.0,23653.0,464.0,512.0,480.0,464.0,464.0,528.0,512.0,23605.0,448.0,528.0,512.0,512.0,528.0,480.
16,1.6250276565551758,175,59,80,528.0,23909.0,480.0,480.0,480.0,512.0,496.0,480.0,512.0,23925.0,480.0,480.0,480.0,448.0,464.0,480.
16,1.7120685577392578,175,60,80,512.0,23621.0,464.0,528.0,496.0,544.0,496.0,496.0,512.0,23445.0,464.0,464.0,464.0,432.0,336.0,480.
16,1.7695693969726562,175,61,80,544.0,23957.0,464.0,608.0,464.0,464.0,512.0,480.0,464.0,24021.0,480.0,640.0,528.0,528.0,480.0,544.
16,1.8308289051055908,175,62,80,480.0,24149.0,464.0,6513.0,496.0,512.0,464.0,528.0,528.0,24245.0,544.0,7425.0,608.0,480.0,512.0,496.
16,1.8973727226257324,175,63,80,480.0,23893.0,464.0,10722.0,480.0,464.0,480.0,480.0,512.0,23589.0,448.0,10754.0,400.0,448.0,464.0,512.
16,1.9571614265441895,175,64,80,656.0,23957.0,480.0,8914.0,528.0,464.0,464.0,464.0,464.0,24085.0,528.0,8914.0,464.0,512.0,480.0,512.
16,2.0531840324401855,175,65,80,512.0,24085.0,464.0,8482.0,464.0,464.0,480.0,480.0,496.0,24085.0,464.0,8402.0,464.0,464.0,464.0,544.
16,2.118708848953247,175,66,80,496.0,24229.0,480.0,7601.0,320.0,560.0,464.0,496.0,480.0,24389.0,544.0,7713.0,512.0,544.0,448.0,448.
16,2.1795291900634766,175,67,80,464.0,23957.0,464.0,464.0,512.0,464.0,640.0,528.0,512.0,24037.0,480.0,528.0,480.0,480.0,704.0,608.
16,2.2458200454711914,175,68,80,672.0,24037.0,544.0,528.0,464.0,512.0,704.0,496.0,496.0,24005.0,464.0,576.0,512.0,544.0,832.0,528.
16,2.308628559112549,175,69,80,496.0,23877.0,464.0,512.0,496.0,464.0,912.0,464.0,480.0,23957.0,464.0,464.0,448.0,480.0,864.0,512.
16,2.367184638977051,175,70,80,528.0,23957.0,480.0,480.0,464.0,480.0,608.0,480.0,512.0,23909.0,512.0,496.0,448.0,464.0,528.0,496.
16,2.428814649581909,175,71,80,496.0,23877.0,480.0,432.0,368.0,480.0,528.0,480.0,464.0,23957.0,464.0,464.0,464.0,512.0,480.0,480.
16,2.5074007511138916,175,72,80,464.0,24085.0,496.0,496.0,480.0,512.0,512.0,432.0,448.0,24053.0,496.0,480.0,464.0,640.0,512.0,496.
16,2.57242751121521,175,73,80,560.0,23909.0,528.0,496.0,512.0,480.0,512.0,480.0,480.0,24053.0,528.0,512.0,352.0,528.0,560.0,512.
16,2.6358108520507812,175,74,80,496.0,24165.0,512.0,608.0,496.0,512.0,480.0,464.0,448.0,24293.0,656.0,448.0,464.0,480.0,512.0,480.
16,2.686113119125366,175,75,80,448.0,24549.0,512.0,544.0,464.0,464.0,496.0,480.0,448.0,24101.0,528.0,496.0,480.0,448.0,496.0,464.
16,2.764134645462036,175,76,80,512.0,24565.0,480.0,480.0,528.0,464.0,464.0,448.0,464.0,24565.0,480.0,496.0,480.0,480.0,480.0,480.
16,2.828826904296875,175,77,80,544.0,24565.0,480.0,528.0,496.0,480.0,656.0,544.0,512.0,24565.0,480.0,464.0,464.0,512.0,480.0,448.
16,2.877760648727417,175,78,80,528.0,24293.0,608.0,512.0,464.0,480.0,528.0,608.0,464.0,24389.0,480.0,528.0,480.0,512.0,480.0,464.
16,2.93733811378479,175,79,80,512.0,24165.0,496.0,608.0,480.0,592.0,528.0,448.0,480.0,24181.0,464.0,480.0,512.0,464.0,400.0,464.
16,2.9996461868286133,175,80,80,672.0,24357.0,480.0,512.0,512.0,464.0,464.0,512.0,512.0,24405.0,512.0,464.0,512.0,416.0,464.0,512.
16,3.062648057937622,175,81,80,496.0,24421.0,528.0,480.0,512.0,480.0,528.0,480.0,464.0,24325.0,400.0,464.0,560.0,464.0,480.0,608.
16,3.1241753101348877,175,82,80,480.0,24565.0,512.0,560.0,528.0,512.0,512.0,480.0,480.0,24405.0,480.0,480.0,512.0,464.0,480.0,480.
16,3.189232110977173,175,83,80,528.0,24565.0,496.0,480.0,480.0,544.0,464.0,528.0,544.0,24565.0,480.0,528.0,512.0,528.0,480.0,496.
16,3.251005172729492,175,84,80,512.0,24533.0,480.0,544.0,512.0,464.0,480.0,464.0,528.0,24565.0,464.0,512.0,448.0,480.0,496.0,480.
16,3.3126718997955322,175,85,80,544.0,24565.0,512.0,896.0,512.0,448.0,480.0,480.0,464.0,24582.0,480.0,576.0,448.0,464.0,496.0,512.
16,3.38800048828125,175,86,80,480.0,24614.0,480.0,704.0,624.0,608.0,688.0,512.0,512.0,24742.0,512.0,704.0,512.0,512.0,768.0,512.
16,3.467060089111328,175,87,80,480.0,24678.0,528.0,416.0,512.0,464.0,592.0,512.0,512.0,24646.0,448.0,480.0,512.0,480.0,672.0,560.
16,3.516106605529785,175,88,80,480.0,24742.0,528.0,544.0,528.0,496.0,592.0,464.0,480.0,24630.0,464.0,448.0,528.0,448.0,784.0,496.
16,3.570495367050171,175,89,80,464.0,24918.0,512.0,432.0,512.0,512.0,608.0,432.0,528.0,25110.0,512.0,512.0,496.0,496.0,608.0,464.
16,3.6162374019622803,175,90,80,480.0,25094.0,464.0,464.0,592.0,448.0,560.0,544.0,480.0,25014.0,480.0,560.0,448.0,464.0,656.0,496.
16,3.6653547286987305,175,91,80,512.0,24838.0,512.0,3488.0,464.0,464.0,464.0,496.0,496.0,24854.0,480.0,3408.0,544.0,496.0,528.0,512.
16,3.712125301361084,175,92,80,560.0,24822.0,480.0,544.0,544.0,480.0,528.0,464.0,496.0,24710.0,464.0,464.0,464.0,496.0,480.0,544.
16,3.7902939319610596,175,93,80,416.0,24806.0,480.0,480.0,512.0,528.0,480.0,480.0,432.0,24758.0,560.0,496.0,464.0,400.0,464.0,480.
16,3.8401167392730713,175,94,80,528.0,24565.0,480.0,480.0,544.0,464.0,512.0,528.0,448.0,24469.0,480.0,6593.0,480.0,480.0,448.0,512.
16,3.8893253803253174,175,95,80,576.0,24533.0,528.0,512.0,480.0,528.0,496.0,480.0,480.0,24501.0,480.0,480.0,608.0,480.0,464.0,464.
16,3.9516234397888184,175,96,80,480.0,24405.0,464.0,7585.0,512.0,512.0,464.0,480.0,512.0,24389.0,512.0,7457.0,528.0,480.0,464.0,448.
16,4.013901233673096,175,97,80,480.0,24437.0,528.0,528.0,496.0,480.0,464.0,528.0,480.0,24565.0,464.0,544.0,512.0,464.0,480.0,464.
16,4.103574275970459,175,98,80,624.0,24565.0,496.0,480.0,576.0,432.0,480.0,496.0,544.0,24533.0,496.0,512.0,544.0,528.0,528.0,528.
16,4.158488988876343,175,99,80,480.0,24565.0,480.0,480.0,512.0,512.0,544.0,528.0,464.0,24565.0,464.0,448.0,464.0,512.0,464.0,480.
16,4.238978624343872,175,100,80,512.0,24565.0,480.0,544.0,512.0,480.0,512.0,560.0,528.0,24565.0,448.0,464.0,512.0,480.0,464.0,464.
16,4.316259860992432,175,101,80,480.0,24565.0,480.0,464.0,480.0,480.0,480.0,512.0,528.0,24565.0,512.0,512.0,528.0,464.0,480.0,464.
16,4.395129203796387,175,102,80,528.0,24630.0,512.0,544.0,496.0,512.0,480.0,512.0,480.0,24662.0,464.0,528.0,528.0,480.0,448.0,512.
16,4.474809169769287,175,103,80,496.0,24565.0,512.0,480.0,496.0,480.0,544.0,512.0,464.0,24565.0,496.0,464.0,496.0,528.0,464.0,432.
16,4.523287534713745,175,104,80,464.0,24565.0,464.0,480.0,480.0,512.0,464.0,480.0,528.0,24565.0,464.0,496.0,512.0,480.0,480.0,464.
16,4.580629110336304,175,105,80,576.0,24565.0,560.0,8001.0,480.0,480.0,464.0,512.0,512.0,24565.0,480.0,7857.0,464.0,512.0,560.0,496.
16,4.6468846797943115,175,106,80,528.0,24501.0,480.0,464.0,544.0,464.0,480.0,544.0,480.0,24501.0,512.0,464.0,464.0,464.0,448.0,448.
16,4.70270037651062,175,107,80,480.0,24469.0,528.0,464.0,480.0,448.0,528.0,480.0,528.0,24485.0,480.0,400.0,656.0,464.0,480.0,464.
16,4.76514458656311,175,108,80,432.0,24565.0,496.0,512.0,528.0,512.0,464.0,640.0,512.0,24565.0,496.0,448.0,480.0,464.0,480.0,480.
16,4.827116012573242,175,109,80,496.0,24565.0,528.0,464.0,544.0,400.0,512.0,480.0,464.0,24565.0,464.0,480.0,480.0,640.0,480.0,480.
16,4.891435623168945,175,110,80,496.0,24582.0,512.0,560.0,512.0,432.0,544.0,512.0,464.0,24565.0,496.0,592.0,464.0,512.0,512.0,528.
16,4.978984355926514,175,111,80,528.0,24565.0,480.0,576.0,480.0,528.0,432.0,480.0,480.0,24549.0,528.0,608.0,464.0,528.0,528.0,512.
16,5.055864095687866,175,112,80,592.0,24565.0,480.0,4481.0,512.0,480.0,544.0,464.0,528.0,24565.0,512.0,5057.0,512.0,496.0,480.0,512.
16,5.105129241943359,175,113,80,528.0,24501.0,496.0,6049.0,480.0,464.0,544.0,496.0,464.0,24565.0,480.0,6241.0,480.0,480.0,464.0,336.
16,5.1951727867126465,175,114,80,640.0,24485.0,464.0,5585.0,480.0,480.0,480.0,480.0,656.0,24517.0,480.0,6049.0,448.0,480.0,480.0,464.
16,5.252092123031616,175,115,80,480.0,24565.0,528.0,4945.0,464.0,464.0,464.0,480.0,496.0,24485.0,496.0,4705.0,448.0,448.0,464.0,480.
16,5.3187994956970215,175,116,80,544.0,24582.0,448.0,7921.0,512.0,512.0,464.0,464.0,592.0,24598.0,608.0,7985.0,512.0,480.0,448.0,544.
