run,timestep,servo1,servo2,servo3,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p1
0,3.37256121635437,175,87,80,7489.0,12947.0,544.0,512.0,528.0,528.0,544.0,65343.0,7633.0,12883.0,512.0,528.0,528.0,528.0,528.0,65359.
0,3.4356868267059326,175,88,80,9762.0,12995.0,560.0,512.0,576.0,528.0,544.0,65327.0,9666.0,12675.0,528.0,528.0,576.0,576.0,560.0,60350.
0,3.498354911804199,175,89,80,10674.0,12291.0,512.0,512.0,448.0,544.0,544.0,57694.0,9506.0,12002.0,560.0,464.0,528.0,544.0,528.0,65311.
0,3.5617618560791016,175,90,80,9666.0,12339.0,576.0,544.0,688.0,528.0,560.0,65279.0,10130.0,12723.0,512.0,528.0,544.0,512.0,560.0,65295.
0,3.623631000518799,175,91,80,10034.0,12178.0,528.0,528.0,576.0,560.0,544.0,65311.0,10530.0,12611.0,480.0,528.0,544.0,528.0,528.0,65327.
0,3.6858527660369873,175,92,80,10930.0,12371.0,528.0,528.0,512.0,528.0,544.0,65343.0,10962.0,12419.0,528.0,512.0,544.0,528.0,480.0,65359.
0,3.748356342315674,175,93,80,11138.0,12835.0,544.0,528.0,512.0,576.0,544.0,65295.0,11154.0,12995.0,480.0,544.0,512.0,592.0,576.0,62511.
0,3.8101389408111572,175,94,80,10898.0,13011.0,512.0,544.0,544.0,528.0,512.0,63135.0,10066.0,11346.0,560.0,544.0,528.0,576.0,528.0,65359.
0,3.8720216751098633,175,95,80,10978.0,13107.0,528.0,528.0,464.0,544.0,592.0,57630.0,10402.0,12435.0,560.0,512.0,672.0,512.0,528.0,65311.
0,3.935136318206787,175,96,80,10210.0,12451.0,544.0,560.0,560.0,528.0,544.0,65327.0,10882.0,13171.0,528.0,512.0,512.0,528.0,544.0,65359.
0,3.998121500015259,175,97,80,10178.0,13283.0,496.0,512.0,528.0,544.0,528.0,65311.0,10786.0,13219.0,512.0,512.0,528.0,528.0,528.0,65327.
0,4.059959411621094,175,98,80,10754.0,12371.0,512.0,544.0,512.0,528.0,512.0,65311.0,10658.0,12563.0,528.0,544.0,544.0,528.0,560.0,57598.
0,4.122291088104248,175,99,80,10866.0,12883.0,544.0,544.0,512.0,480.0,496.0,65327.0,10818.0,12611.0,560.0,544.0,576.0,736.0,544.0,62687.
0,4.1866559982299805,175,100,80,10578.0,11394.0,592.0,576.0,704.0,528.0,544.0,62607.0,10722.0,12707.0,528.0,528.0,528.0,528.0,528.0,65295.
0,4.248246908187866,175,101,80,9122.0,12210.0,544.0,560.0,560.0,560.0,528.0,65327.0,10290.0,12963.0,512.0,528.0,512.0,528.0,544.0,65343.
0,4.311280250549316,175,102,80,10466.0,12819.0,512.0,512.0,528.0,544.0,512.0,65311.0,10418.0,13027.0,528.0,512.0,528.0,528.0,528.0,65295.
0,4.37331748008728,175,103,80,10434.0,12435.0,528.0,544.0,544.0,528.0,528.0,65327.0,10402.0,12451.0,512.0,512.0,512.0,528.0,560.0,58062.
0,4.436780214309692,175,104,80,9170.0,12707.0,544.0,496.0,480.0,512.0,480.0,60606.0,8546.0,11106.0,576.0,544.0,544.0,576.0,528.0,65343.
0,4.498675107955933,175,105,80,8978.0,11826.0,528.0,560.0,640.0,544.0,544.0,62463.0,8674.0,12242.0,640.0,528.0,528.0,528.0,528.0,65343.
0,4.561974287033081,175,106,80,7937.0,12242.0,560.0,528.0,528.0,544.0,560.0,62831.0,8530.0,12995.0,528.0,512.0,528.0,528.0,528.0,65327.
0,4.624789476394653,175,107,80,8882.0,12675.0,512.0,512.0,560.0,544.0,576.0,59614.0,8546.0,12034.0,544.0,544.0,544.0,528.0,528.0,65359.
0,4.688234806060791,175,108,80,8930.0,13107.0,528.0,544.0,512.0,544.0,528.0,65295.0,8978.0,12963.0,480.0,560.0,576.0,576.0,704.0,62591.
0,4.749758958816528,175,109,80,8882.0,13075.0,528.0,528.0,512.0,528.0,480.0,59678.0,8113.0,11474.0,560.0,544.0,544.0,544.0,528.0,65311.
0,4.812711715698242,175,110,80,8914.0,12835.0,528.0,544.0,592.0,576.0,576.0,62367.0,8514.0,12082.0,544.0,528.0,528.0,496.0,528.0,65311.
0,4.876496315002441,175,111,80,8418.0,12226.0,544.0,544.0,528.0,528.0,528.0,65327.0,8786.0,13027.0,528.0,544.0,528.0,512.0,512.0,65327.
0,4.938787937164307,175,112,80,8530.0,13267.0,544.0,512.0,512.0,528.0,512.0,65279.0,8738.0,13091.0,544.0,528.0,512.0,528.0,528.0,65327.
0,5.001291036605835,175,113,80,8674.0,12867.0,544.0,512.0,512.0,528.0,560.0,57470.0,8129.0,12098.0,544.0,512.0,528.0,528.0,544.0,65295.
0,5.079496622085571,175,114,80,8658.0,12435.0,512.0,496.0,512.0,544.0,528.0,65327.0,8706.0,12499.0,512.0,560.0,528.0,512.0,528.0,59614.
0,5.14178466796875,175,115,80,8322.0,12467.0,528.0,512.0,496.0,544.0,528.0,65375.0,7985.0,11058.0,608.0,608.0,544.0,544.0,544.0,65215.
0,5.204145193099976,175,116,80,8386.0,12531.0,544.0,496.0,576.0,592.0,576.0,62399.0,8177.0,12002.0,528.0,496.0,544.0,576.0,528.0,65311.
0,5.266382455825806,175,117,80,8177.0,12130.0,544.0,560.0,544.0,544.0,544.0,62623.0,8658.0,12787.0,544.0,528.0,528.0,544.0,544.0,65343.
0,5.328493595123291,175,118,80,8530.0,12787.0,528.0,528.0,528.0,560.0,528.0,65343.0,8786.0,12291.0,544.0,13859.0,560.0,512.0,528.0,65343.
0,5.391333341598511,175,119,80,8818.0,12563.0,512.0,11938.0,528.0,544.0,528.0,65311.0,8722.0,12467.0,512.0,12419.0,576.0,608.0,576.0,65375.
0,5.468657732009888,175,120,80,8786.0,12563.0,512.0,496.0,512.0,512.0,528.0,65295.0,8834.0,12387.0,528.0,528.0,528.0,512.0,496.0,65327.
0,5.529997825622559,175,121,80,8786.0,12258.0,512.0,15251.0,528.0,544.0,544.0,65343.0,8802.0,12242.0,512.0,14995.0,528.0,512.0,528.0,57582.
0,5.592237234115601,175,122,80,9090.0,11890.0,464.0,13763.0,576.0,576.0,720.0,62303.0,8658.0,11298.0,640.0,10914.0,544.0,544.0,528.0,65295.
0,5.671026945114136,175,123,80,8498.0,10978.0,576.0,656.0,528.0,528.0,544.0,65295.0,8850.0,12627.0,528.0,15635.0,512.0,544.0,544.0,65343.
0,5.750657558441162,175,124,80,8706.0,12723.0,528.0,13971.0,512.0,560.0,560.0,65343.0,8754.0,12803.0,512.0,14163.0,528.0,576.0,512.0,65343.
0,5.828226327896118,175,125,80,8706.0,12835.0,528.0,16163.0,528.0,464.0,528.0,57934.0,7937.0,12066.0,560.0,15523.0,544.0,544.0,528.0,65263.
0,5.891538143157959,175,126,80,8482.0,11666.0,560.0,13843.0,592.0,560.0,544.0,62479.0,8194.0,12210.0,528.0,14179.0,480.0,512.0,528.0,65311.
0,5.953090190887451,175,127,80,8290.0,11746.0,544.0,13507.0,560.0,528.0,544.0,62575.0,8322.0,12515.0,528.0,15171.0,528.0,560.0,544.0,65327.
0,6.015369892120361,175,128,80,8354.0,11554.0,560.0,14691.0,544.0,528.0,528.0,65311.0,8642.0,12178.0,512.0,14995.0,528.0,528.0,512.0,65295.
0,6.078117370605469,175,129,80,8738.0,12066.0,480.0,16708.0,528.0,544.0,544.0,65311.0,8722.0,12162.0,528.0,16484.0,544.0,560.0,576.0,62191.
0,6.1419947147369385,175,130,80,8738.0,12162.0,528.0,17092.0,512.0,544.0,512.0,65343.0,8418.0,10642.0,576.0,14947.0,544.0,544.0,560.0,62655.
0,6.205532789230347,175,131,80,8242.0,10258.0,576.0,15107.0,576.0,576.0,544.0,62607.0,8498.0,12435.0,544.0,16179.0,528.0,560.0,512.0,65359.
0,6.268226385116577,175,132,80,8946.0,11330.0,528.0,16532.0,544.0,544.0,512.0,65311.0,8866.0,11442.0,528.0,16548.0,528.0,528.0,512.0,65311.
0,6.347184419631958,175,133,80,5889.0,10882.0,528.0,16436.0,544.0,560.0,528.0,65295.0,7649.0,11442.0,512.0,16692.0,528.0,576.0,544.0,65327.
0,6.409749269485474,175,134,80,5889.0,11362.0,528.0,16900.0,544.0,512.0,528.0,65311.0,6065.0,11138.0,544.0,16916.0,512.0,528.0,528.0,65247.
0,6.471549034118652,175,135,80,5937.0,12547.0,528.0,16388.0,544.0,512.0,544.0,65295.0,5985.0,11746.0,528.0,14419.0,576.0,544.0,544.0,62383.
0,6.5340964794158936,175,136,80,5969.0,14275.0,544.0,19364.0,512.0,544.0,576.0,60190.0,5793.0,13667.0,544.0,18772.0,528.0,544.0,544.0,63903.
0,6.595670223236084,175,137,80,6097.0,13491.0,560.0,17540.0,656.0,560.0,544.0,62527.0,5841.0,13731.0,544.0,19076.0,544.0,528.0,544.0,65215.
