run,timestep,servo1,servo2,servo3,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p1
0,4.292444467544556,170,76,75,1888.0,592.0,592.0,592.0,560.0,560.0,560.0,65535.0,13859.0,576.0,560.0,576.0,10178.0,7457.0,560.0,65503.
0,4.357530355453491,170,77,75,1888.0,544.0,560.0,544.0,544.0,544.0,560.0,65535.0,14243.0,576.0,576.0,560.0,10402.0,7489.0,560.0,65487.
0,4.420025587081909,170,78,75,1936.0,576.0,592.0,560.0,560.0,560.0,576.0,65535.0,14083.0,576.0,576.0,576.0,10386.0,7505.0,576.0,65503.
0,4.487762689590454,170,79,75,1936.0,528.0,592.0,592.0,576.0,560.0,576.0,65535.0,14131.0,544.0,576.0,1536.0,10514.0,7505.0,560.0,65519.
0,4.563328504562378,170,80,75,1936.0,592.0,576.0,576.0,560.0,560.0,576.0,65535.0,14131.0,576.0,560.0,1488.0,10370.0,7393.0,544.0,65535.
0,4.625471591949463,170,81,75,1936.0,592.0,592.0,576.0,576.0,576.0,560.0,64991.0,13811.0,528.0,576.0,1872.0,10370.0,7505.0,576.0,65503.
0,4.6874144077301025,170,82,75,1920.0,560.0,592.0,528.0,528.0,544.0,544.0,65535.0,14003.0,592.0,576.0,1968.0,10322.0,7441.0,560.0,65519.
0,4.752913236618042,170,83,75,1888.0,560.0,544.0,544.0,544.0,544.0,544.0,65535.0,14035.0,576.0,576.0,2096.0,8418.0,7441.0,560.0,65519.
0,4.828136920928955,170,84,75,1888.0,544.0,544.0,560.0,544.0,560.0,560.0,65535.0,14515.0,576.0,576.0,1920.0,9746.0,7441.0,560.0,65503.
0,4.89539361000061,170,85,75,1968.0,576.0,560.0,560.0,576.0,560.0,576.0,65535.0,13779.0,576.0,560.0,13155.0,8274.0,7441.0,576.0,65103.
0,4.9499969482421875,170,86,75,1968.0,576.0,576.0,608.0,560.0,560.0,560.0,65535.0,13715.0,560.0,576.0,13027.0,8354.0,7505.0,608.0,65519.
0,5.015126466751099,170,87,75,1888.0,560.0,560.0,592.0,560.0,560.0,560.0,65535.0,13571.0,576.0,560.0,5953.0,8177.0,7393.0,528.0,65535.
0,5.0717010498046875,170,88,75,1888.0,592.0,560.0,576.0,560.0,560.0,560.0,65535.0,13667.0,592.0,576.0,3104.0,8498.0,7441.0,576.0,65519.
0,5.137373447418213,170,89,75,1920.0,576.0,592.0,544.0,544.0,560.0,576.0,65535.0,13667.0,560.0,576.0,3584.0,8418.0,608.0,576.0,65503.
0,5.199307441711426,170,90,75,1856.0,560.0,560.0,560.0,544.0,560.0,544.0,65535.0,13459.0,608.0,576.0,4129.0,8402.0,560.0,560.0,65487.
0,5.256087064743042,170,91,75,1872.0,592.0,592.0,576.0,576.0,576.0,576.0,65535.0,13715.0,576.0,560.0,1520.0,8498.0,576.0,576.0,65487.
0,5.31709623336792,170,92,75,1888.0,560.0,560.0,576.0,560.0,560.0,560.0,65535.0,13763.0,576.0,560.0,2752.0,8177.0,7473.0,544.0,65535.
0,5.378408193588257,170,93,75,1840.0,528.0,544.0,608.0,560.0,560.0,576.0,65535.0,13715.0,576.0,560.0,3376.0,9938.0,7473.0,560.0,65519.
0,5.442554235458374,170,94,75,1872.0,576.0,592.0,576.0,560.0,560.0,576.0,65535.0,13843.0,576.0,560.0,14083.0,8530.0,7553.0,560.0,65535.
0,5.51872706413269,170,95,75,2064.0,576.0,592.0,560.0,576.0,576.0,576.0,65535.0,13859.0,576.0,560.0,15587.0,8466.0,7601.0,560.0,65503.
0,5.5840606689453125,170,96,75,1904.0,560.0,560.0,560.0,560.0,576.0,576.0,65535.0,13363.0,560.0,544.0,2832.0,8370.0,7521.0,576.0,65455.
0,5.672548532485962,170,97,75,1888.0,560.0,576.0,592.0,560.0,560.0,576.0,65535.0,13875.0,560.0,576.0,3248.0,8466.0,7505.0,576.0,65487.
0,5.747366905212402,170,98,75,1888.0,544.0,560.0,544.0,544.0,544.0,544.0,65535.0,13523.0,592.0,592.0,4449.0,8370.0,7489.0,576.0,65519.
0,5.812729358673096,170,99,75,1856.0,576.0,608.0,560.0,560.0,560.0,576.0,65535.0,13843.0,576.0,560.0,12579.0,8338.0,7505.0,560.0,65487.
0,5.871057510375977,170,100,75,1888.0,592.0,592.0,544.0,576.0,560.0,576.0,65535.0,13715.0,560.0,560.0,5057.0,8177.0,7553.0,576.0,65503.
0,5.934091806411743,170,101,75,1952.0,560.0,560.0,560.0,560.0,576.0,576.0,65535.0,13907.0,560.0,576.0,13315.0,9810.0,7553.0,560.0,65519.
0,6.006124019622803,170,102,75,1920.0,528.0,544.0,592.0,560.0,624.0,560.0,65535.0,13891.0,560.0,560.0,16131.0,9986.0,7505.0,576.0,65503.
0,6.067791938781738,170,103,75,1952.0,592.0,592.0,560.0,560.0,560.0,560.0,65535.0,13955.0,528.0,576.0,13827.0,8177.0,7553.0,560.0,65503.
0,6.129857301712036,170,104,75,1936.0,576.0,576.0,576.0,560.0,560.0,560.0,65535.0,13955.0,576.0,560.0,12483.0,8033.0,7489.0,560.0,64783.
0,6.188464641571045,170,105,75,1968.0,576.0,560.0,560.0,560.0,576.0,560.0,65535.0,13987.0,560.0,560.0,13043.0,8033.0,7601.0,576.0,65519.
0,6.2549121379852295,170,106,75,1920.0,560.0,592.0,528.0,528.0,544.0,544.0,65535.0,13859.0,624.0,576.0,16259.0,8097.0,7601.0,576.0,65487.
0,6.317200183868408,170,107,75,1872.0,576.0,560.0,544.0,544.0,544.0,544.0,65535.0,13971.0,576.0,576.0,16676.0,7905.0,7553.0,560.0,65471.
0,6.3776469230651855,170,108,75,1952.0,576.0,560.0,544.0,720.0,576.0,576.0,65535.0,13763.0,576.0,560.0,16131.0,7857.0,7585.0,576.0,65503.
0,6.439452171325684,170,109,75,1872.0,512.0,560.0,2512.0,592.0,576.0,576.0,65535.0,13891.0,560.0,560.0,16804.0,7873.0,7617.0,560.0,65519.
0,6.4991490840911865,170,110,75,1936.0,592.0,592.0,2928.0,560.0,576.0,592.0,65535.0,13747.0,576.0,560.0,14483.0,7745.0,6705.0,560.0,65519.
0,6.566790580749512,170,111,75,1856.0,576.0,592.0,5041.0,544.0,576.0,480.0,65519.0,13411.0,544.0,544.0,15843.0,8129.0,6785.0,576.0,65503.
0,6.627732753753662,170,112,75,1920.0,560.0,560.0,4417.0,544.0,528.0,544.0,65535.0,13715.0,560.0,640.0,16644.0,7905.0,6561.0,576.0,65519.
0,6.6840596199035645,170,113,75,1856.0,560.0,560.0,9106.0,528.0,560.0,464.0,65247.0,13491.0,544.0,544.0,16420.0,7777.0,6305.0,544.0,65535.
0,6.749646902084351,170,114,75,1808.0,640.0,544.0,10642.0,544.0,704.0,576.0,65535.0,13827.0,560.0,576.0,16724.0,8017.0,6449.0,560.0,65471.
0,6.803968906402588,170,115,75,1856.0,2880.0,528.0,10850.0,576.0,544.0,544.0,65535.0,13619.0,544.0,544.0,15667.0,7697.0,6993.0,576.0,65455.
0,6.861963510513306,170,116,75,1888.0,5777.0,496.0,16788.0,544.0,640.0,560.0,65535.0,13923.0,576.0,576.0,17348.0,7393.0,6961.0,576.0,65503.
0,6.916644811630249,170,117,75,1856.0,4145.0,576.0,10386.0,576.0,576.0,576.0,65535.0,13619.0,576.0,576.0,17364.0,7633.0,6673.0,576.0,65519.
0,6.983354806900024,170,118,75,1872.0,4625.0,592.0,10162.0,576.0,576.0,576.0,65535.0,13955.0,576.0,560.0,17124.0,7713.0,6657.0,576.0,65535.
0,7.0566487312316895,170,119,75,1920.0,4929.0,576.0,17604.0,464.0,528.0,544.0,65535.0,13507.0,544.0,560.0,17316.0,7713.0,6241.0,576.0,65455.
1,0.012772083282470703,170,10,75,1936.0,512.0,528.0,528.0,528.0,528.0,544.0,65487.0,13763.0,544.0,528.0,528.0,10386.0,528.0,544.0,65471.
1,0.06790423393249512,170,11,75,1920.0,528.0,560.0,544.0,544.0,528.0,544.0,65535.0,13907.0,528.0,512.0,560.0,10402.0,528.0,544.0,65535.
1,0.126664400100708,170,12,75,1952.0,17188.0,592.0,544.0,560.0,528.0,560.0,65535.0,14243.0,576.0,544.0,560.0,10546.0,19556.0,544.0,672.
1,0.18874835968017578,170,13,75,1888.0,560.0,544.0,544.0,544.0,544.0,544.0,65535.0,14243.0,560.0,544.0,544.0,10258.0,18004.0,560.0,576.
1,0.2548034191131592,170,14,75,1936.0,560.0,560.0,560.0,544.0,560.0,560.0,65535.0,14179.0,448.0,432.0,512.0,9922.0,20148.0,544.0,65535.
1,0.31278109550476074,170,15,75,1952.0,560.0,544.0,576.0,528.0,560.0,544.0,65535.0,14243.0,544.0,560.0,544.0,10418.0,18900.0,528.0,65183.
1,0.36728405952453613,170,16,75,1920.0,544.0,560.0,576.0,560.0,560.0,560.0,65535.0,14355.0,576.0,544.0,528.0,10386.0,19764.0,512.0,65487.
1,0.42476892471313477,170,17,75,1968.0,816.0,560.0,560.0,544.0,544.0,560.0,65535.0,14291.0,560.0,560.0,544.0,10338.0,19460.0,544.0,65503.
1,0.4889869689941406,170,18,75,1936.0,544.0,544.0,576.0,560.0,560.0,576.0,65535.0,14291.0,544.0,560.0,544.0,10530.0,18612.0,512.0,64847.
1,0.5501656532287598,170,19,75,1888.0,544.0,544.0,544.0,560.0,544.0,480.0,65535.0,14131.0,464.0,512.0,832.0,9778.0,17300.0,544.0,65503.
1,0.6149492263793945,170,20,75,1824.0,528.0,512.0,544.0,528.0,528.0,528.0,65535.0,13763.0,1056.0,576.0,12819.0,8722.0,15619.0,544.0,65487.
1,0.676349401473999,170,21,75,1856.0,576.0,560.0,528.0,704.0,544.0,1328.0,65535.0,14019.0,560.0,544.0,12483.0,8081.0,15827.0,512.0,65519.
1,0.7426679134368896,170,22,75,1824.0,576.0,576.0,544.0,528.0,560.0,560.0,65535.0,14147.0,576.0,560.0,8370.0,7841.0,14675.0,496.0,64559.
1,0.7973897457122803,170,23,75,1888.0,560.0,544.0,560.0,544.0,560.0,544.0,65535.0,13667.0,560.0,560.0,11346.0,7777.0,15363.0,560.0,65519.
1,0.8729515075683594,170,24,75,1840.0,720.0,560.0,560.0,816.0,560.0,560.0,65535.0,13619.0,544.0,560.0,8177.0,7553.0,15411.0,576.0,65519.
1,0.939420223236084,170,25,75,1840.0,544.0,576.0,560.0,560.0,560.0,560.0,65535.0,13779.0,560.0,576.0,7761.0,7121.0,9314.0,544.0,65535.
1,0.9934287071228027,170,26,75,1808.0,560.0,528.0,576.0,4465.0,608.0,560.0,65503.0,13475.0,528.0,544.0,15379.0,7569.0,11810.0,544.0,65503.
1,1.0682156085968018,170,27,75,1904.0,560.0,512.0,528.0,480.0,560.0,576.0,65535.0,13379.0,560.0,544.0,16676.0,7553.0,12803.0,576.0,65487.
1,1.1347053050994873,170,28,75,1856.0,560.0,544.0,592.0,560.0,560.0,544.0,65535.0,13507.0,560.0,560.0,17444.0,7649.0,12371.0,512.0,65055.
1,1.1922035217285156,170,29,75,1856.0,560.0,560.0,544.0,560.0,544.0,544.0,65535.0,13139.0,576.0,544.0,17620.0,7473.0,13059.0,560.0,65519.
1,1.24692702293396,170,30,75,1840.0,544.0,560.0,560.0,560.0,544.0,560.0,64399.0,11986.0,544.0,528.0,15635.0,7489.0,12979.0,912.0,65487.
1,1.3101224899291992,170,31,75,1808.0,560.0,560.0,576.0,560.0,560.0,544.0,65535.0,12771.0,560.0,560.0,4897.0,7329.0,16131.0,560.0,64303.
1,1.3765578269958496,170,32,75,1824.0,560.0,560.0,560.0,432.0,512.0,512.0,65535.0,13235.0,608.0,528.0,784.0,7265.0,16035.0,560.0,65471.
1,1.4391615390777588,170,33,75,1744.0,528.0,528.0,544.0,592.0,576.0,560.0,65535.0,12979.0,576.0,560.0,560.0,7265.0,16067.0,576.0,65503.
1,1.5173399448394775,170,34,75,1856.0,576.0,544.0,544.0,560.0,544.0,544.0,65535.0,13075.0,544.0,544.0,672.0,7041.0,15507.0,544.0,65535.
1,1.5967094898223877,170,35,75,1824.0,560.0,592.0,560.0,448.0,464.0,528.0,65215.0,12307.0,544.0,544.0,9250.0,7585.0,15635.0,560.0,65487.
1,1.662337064743042,170,36,75,1856.0,576.0,592.0,576.0,544.0,560.0,576.0,65535.0,13059.0,464.0,448.0,9106.0,7185.0,15443.0,640.0,65423.
1,1.7379825115203857,170,37,75,1808.0,576.0,576.0,560.0,576.0,560.0,560.0,65535.0,12979.0,560.0,560.0,3888.0,7425.0,15587.0,544.0,65519.
1,1.7983112335205078,170,38,75,1744.0,528.0,528.0,544.0,528.0,544.0,688.0,65535.0,12947.0,560.0,560.0,2432.0,7473.0,12931.0,560.0,65503.
1,1.8743259906768799,170,39,75,1840.0,544.0,528.0,544.0,560.0,560.0,560.0,65535.0,12947.0,576.0,544.0,2560.0,7393.0,15763.0,560.0,65503.
