time_step,x,y,z,s_1_0,s_1_1,s_1_2,s_1_3,s_1_4,s_1_5,s_1_6,s_1_7,s_1_8,s_1_9,s_1_10,s_1_11,s_1_12,s_1_13,s_1_14,s_1_15,s_2_0,s_2_1,s_2_2,s_2_3,s_2_4,s_2_5,s_2_6,s_2_7,s_2_8,s_2_9,s_2_10,s_2_11,s_2_12,s_2_13,s_2_14,s_2_15,serv1,serv2,serv3,serv4
3.354,9.37569,-4.03183,-0.730231,3904.0,3792.0,2752.0,1536.0,2912.0,6944.0,5296.0,3152.0,4496.0,464.0,2944.0,3168.0,1712.0,6432.0,7232.0,8176.0,53376.0,832.0,544.0,1376.0,3664.0,8224.0,464.0,1440.0,1808.0,416.0,1296.0,1456.0,1088.0,13216.0,17712.0,15440.0,49.9898,49.9898,59.9878,99.9796
3.4668,9.31823,-4.05817,-0.720654,3824.0,3888.0,2784.0,1552.0,2880.0,6976.0,5184.0,3152.0,4528.0,432.0,2960.0,3200.0,1696.0,6400.0,7200.0,8176.0,50992.0,832.0,576.0,1408.0,3664.0,8256.0,448.0,1408.0,1728.0,432.0,1216.0,1456.0,816.0,13184.0,17744.0,15456.0,49.9898,49.9898,59.9878,99.9796
3.58105,9.32541,-4.03902,-0.691924,3792.0,3856.0,2752.0,1472.0,2880.0,6992.0,5216.0,3136.0,4560.0,464.0,2960.0,3168.0,1600.0,6368.0,7216.0,8208.0,35664.0,832.0,528.0,1408.0,3648.0,8320.0,512.0,1536.0,1776.0,464.0,1328.0,1472.0,992.0,12992.0,17792.0,14768.0,49.9898,49.9898,59.9878,99.9796
3.70215,9.39245,-4.01986,-0.656011,3856.0,3776.0,2768.0,1440.0,2880.0,6944.0,5168.0,3232.0,4512.0,464.0,2896.0,3152.0,1568.0,6368.0,7200.0,8272.0,33696.0,848.0,560.0,1344.0,3648.0,8400.0,432.0,1440.0,1728.0,448.0,1344.0,1360.0,992.0,13056.0,17888.0,16112.0,49.9898,49.9898,59.9878,99.9796
3.81689,9.3302,-4.00789,-0.742202,3584.0,3888.0,2752.0,1488.0,2912.0,7072.0,5088.0,3168.0,4512.0,496.0,2944.0,3264.0,1792.0,6368.0,7216.0,8176.0,37952.0,848.0,512.0,1296.0,3632.0,8512.0,448.0,1472.0,1632.0,512.0,1424.0,1376.0,1120.0,13088.0,17984.0,15584.0,49.9898,49.9898,59.9878,99.9796
3.93115,9.33738,-4.0055,-0.6608,3840.0,3920.0,2736.0,1504.0,2864.0,7056.0,4784.0,3168.0,4480.0,480.0,2960.0,3168.0,1728.0,6352.0,7216.0,8176.0,33808.0,928.0,544.0,1328.0,3648.0,8272.0,480.0,1440.0,1632.0,464.0,1296.0,1424.0,1216.0,13008.0,18000.0,14528.0,49.9898,49.9898,59.9878,99.9796
4.04395,9.34696,-3.95522,-0.675165,3728.0,3888.0,2752.0,1472.0,2880.0,7040.0,4816.0,3200.0,4576.0,512.0,2912.0,3184.0,1760.0,6384.0,7232.0,7472.0,32224.0,992.0,528.0,1328.0,3648.0,8272.0,416.0,1408.0,1616.0,448.0,1568.0,1408.0,1088.0,13088.0,18000.0,14896.0,49.9898,49.9898,59.9878,99.9796
4.1582,9.33978,-3.98395,-0.684741,3728.0,3904.0,2800.0,1456.0,2928.0,7040.0,4784.0,3168.0,4512.0,512.0,2960.0,3200.0,1808.0,6336.0,7200.0,7728.0,37472.0,928.0,512.0,1312.0,3648.0,8320.0,464.0,1456.0,1712.0,464.0,1552.0,1376.0,1072.0,13120.0,18064.0,15552.0,49.9898,49.9898,59.9878,99.9796
4.27197,9.35414,-3.96719,-0.620098,3840.0,3920.0,2752.0,1488.0,2848.0,7088.0,4784.0,3152.0,4512.0,464.0,2912.0,3136.0,1744.0,6464.0,7232.0,8176.0,51920.0,976.0,544.0,1312.0,3648.0,8256.0,464.0,1392.0,1680.0,448.0,1440.0,1472.0,992.0,13152.0,18080.0,15792.0,49.9898,49.9898,59.9878,99.9796
4.39404,9.38048,-4.01268,-0.780509,4000.0,3904.0,2752.0,1488.0,2848.0,7184.0,4720.0,3168.0,4560.0,512.0,2976.0,3168.0,1744.0,6432.0,7232.0,7776.0,51760.0,992.0,544.0,1328.0,3648.0,8208.0,464.0,1392.0,1808.0,448.0,1440.0,1424.0,1040.0,13136.0,18112.0,14976.0,49.9898,49.9898,59.9878,99.9796
4.50684,9.28232,-4.05578,-0.677559,3760.0,3888.0,2736.0,1552.0,2896.0,7040.0,4704.0,3200.0,4528.0,480.0,2944.0,3216.0,1840.0,6400.0,7216.0,8160.0,47904.0,1056.0,576.0,1376.0,3680.0,8192.0,464.0,1456.0,1568.0,480.0,1456.0,1472.0,1104.0,12992.0,18048.0,15888.0,49.9898,49.9898,59.9878,99.9796
4.62109,9.34457,-3.99353,-0.73502,3792.0,3840.0,2768.0,1536.0,2896.0,7104.0,4704.0,3200.0,4528.0,496.0,2912.0,3200.0,1792.0,6416.0,7232.0,8016.0,57424.0,944.0,512.0,1344.0,3664.0,8208.0,512.0,1456.0,1568.0,480.0,1296.0,1488.0,992.0,12992.0,18080.0,13744.0,49.9898,49.9898,59.9878,99.9796
4.73584,9.39245,-3.98634,-0.706289,3872.0,3840.0,2784.0,1504.0,2912.0,7104.0,4704.0,3200.0,4560.0,448.0,2960.0,3152.0,1760.0,6352.0,7248.0,7872.0,45328.0,928.0,544.0,1328.0,3632.0,8256.0,448.0,1472.0,1568.0,512.0,1472.0,1456.0,1072.0,13008.0,18048.0,15904.0,49.9898,49.9898,59.9878,99.9796
4.8501,9.29189,-4.02944,-0.749385,3840.0,3936.0,2752.0,1568.0,2896.0,7104.0,4720.0,3200.0,4560.0,464.0,2976.0,3120.0,1792.0,6432.0,7248.0,8176.0,52912.0,912.0,544.0,1376.0,3648.0,8176.0,416.0,1440.0,1568.0,480.0,1488.0,1472.0,1040.0,13008.0,18048.0,14496.0,49.9898,49.9898,59.9878,99.9796
4.96387,9.40442,-4.03183,-0.675165,3888.0,3888.0,2784.0,1552.0,2880.0,7136.0,4704.0,3152.0,4544.0,464.0,3008.0,3152.0,1728.0,6400.0,7280.0,6960.0,54576.0,976.0,528.0,1424.0,3712.0,8176.0,448.0,1472.0,1568.0,464.0,1296.0,1456.0,1056.0,13216.0,18032.0,15232.0,49.9898,49.9898,59.9878,99.9796
5.07715,9.39963,-4.01508,-0.670376,3968.0,3840.0,2752.0,1552.0,2960.0,7136.0,4704.0,3184.0,4576.0,496.0,2992.0,3168.0,1632.0,6416.0,7232.0,7968.0,53888.0,960.0,544.0,1392.0,3680.0,8176.0,464.0,1408.0,1632.0,528.0,1440.0,1456.0,1024.0,13136.0,18048.0,15936.0,49.9898,49.9898,59.9878,99.9796
5.19922,9.31823,-3.95761,-0.6608,3936.0,3872.0,2736.0,1504.0,2992.0,7120.0,4752.0,3152.0,4544.0,464.0,2896.0,3152.0,1744.0,6400.0,7232.0,7616.0,52448.0,912.0,528.0,1360.0,3616.0,8176.0,480.0,1408.0,1552.0,464.0,1328.0,1360.0,960.0,13088.0,18064.0,15456.0,49.9898,49.9898,59.9878,99.9796
5.31299,9.34935,-4.06535,-0.73502,3840.0,3872.0,2736.0,1472.0,3040.0,7136.0,4752.0,3216.0,4560.0,480.0,2880.0,3168.0,1744.0,6400.0,7264.0,8336.0,54080.0,912.0,528.0,1376.0,3632.0,8160.0,464.0,1424.0,1552.0,480.0,1248.0,1440.0,1040.0,13104.0,18048.0,16128.0,49.9898,49.9898,59.9878,99.9796
5.42578,9.39006,-4.03423,-0.64404,3760.0,3808.0,2720.0,1520.0,3040.0,7104.0,4704.0,3216.0,4560.0,464.0,2960.0,3200.0,1664.0,6432.0,7216.0,8224.0,55680.0,912.0,576.0,1408.0,3680.0,8160.0,480.0,1456.0,1632.0,464.0,1344.0,1456.0,912.0,13056.0,18048.0,15680.0,49.9898,49.9898,59.9878,99.9796
5.54004,9.30386,-3.95761,-0.656011,3904.0,3920.0,2752.0,1440.0,3040.0,7120.0,4672.0,3152.0,4576.0,512.0,2960.0,3136.0,1680.0,6400.0,7200.0,8320.0,51600.0,848.0,544.0,1360.0,3600.0,8176.0,480.0,1408.0,1632.0,464.0,1424.0,1472.0,912.0,13136.0,17984.0,15792.0,49.9898,49.9898,59.9878,99.9796
5.65283,9.39724,-4.02465,-0.663194,3760.0,3872.0,2752.0,1504.0,3024.0,7120.0,4736.0,3136.0,4576.0,464.0,2880.0,3168.0,1760.0,6480.0,7232.0,8112.0,40944.0,928.0,528.0,1344.0,3648.0,8192.0,464.0,1472.0,1744.0,464.0,1312.0,1488.0,960.0,13008.0,17920.0,15776.0,49.9898,49.9898,59.9878,99.9796
5.76709,9.3709,-4.06535,-0.746991,3872.0,3920.0,2768.0,1552.0,3024.0,7152.0,4736.0,3168.0,4544.0,512.0,2944.0,3184.0,1712.0,6416.0,7296.0,8176.0,44912.0,960.0,528.0,1296.0,3696.0,8544.0,480.0,1472.0,1664.0,464.0,1184.0,1424.0,976.0,12992.0,17936.0,15328.0,49.9898,49.9898,59.9878,99.9796
5.87988,9.34457,-4.00071,-0.663194,3744.0,3872.0,2816.0,1488.0,3088.0,7136.0,4704.0,3280.0,4656.0,464.0,2880.0,3232.0,1600.0,6416.0,7184.0,8224.0,56448.0,896.0,544.0,1328.0,3664.0,8592.0,496.0,1456.0,1712.0,480.0,1104.0,1440.0,960.0,13040.0,17968.0,13536.0,49.9898,49.9898,59.9878,99.9796
6.00293,9.36851,-4.00071,-0.754173,3936.0,3840.0,2768.0,1440.0,3088.0,7168.0,4704.0,3152.0,4560.0,480.0,2928.0,3232.0,1680.0,6416.0,7248.0,8176.0,50640.0,880.0,560.0,1296.0,3728.0,8640.0,480.0,1408.0,1616.0,432.0,1216.0,1456.0,848.0,13056.0,17920.0,15040.0,49.9898,49.9898,59.9878,99.9796
6.11621,9.36851,-4.03183,-0.737414,3808.0,3824.0,2784.0,1440.0,3040.0,7136.0,4688.0,3216.0,4544.0,480.0,3008.0,3120.0,1696.0,6448.0,7264.0,8256.0,57328.0,912.0,544.0,1328.0,3664.0,8528.0,496.0,1456.0,1664.0,512.0,1232.0,1456.0,896.0,12944.0,17936.0,15360.0,49.9898,49.9898,59.9878,99.9796
6.22998,9.35414,-4.02226,-0.656011,3888.0,3856.0,2752.0,1504.0,3104.0,7184.0,4704.0,3232.0,4560.0,480.0,2832.0,3200.0,1712.0,6448.0,7248.0,8256.0,53952.0,896.0,544.0,1360.0,3648.0,8512.0,464.0,1472.0,1552.0,432.0,1312.0,1408.0,928.0,12992.0,18064.0,15936.0,49.9898,49.9898,59.9878,99.9796
6.34326,9.40681,-4.07014,-0.782904,3808.0,3760.0,2784.0,1504.0,3088.0,7232.0,4704.0,3216.0,4608.0,480.0,2784.0,3264.0,1728.0,6448.0,7200.0,7680.0,52560.0,896.0,528.0,1376.0,3664.0,8464.0,464.0,1424.0,1536.0,512.0,1216.0,1440.0,960.0,12944.0,18000.0,14928.0,49.9898,49.9898,59.9878,99.9796
6.45801,9.39963,-3.99353,-0.687136,3792.0,3808.0,2832.0,1488.0,3104.0,7120.0,4704.0,3120.0,4640.0,512.0,2848.0,3216.0,1680.0,6400.0,7248.0,7504.0,52320.0,912.0,544.0,1360.0,3664.0,8624.0,416.0,1456.0,1552.0,432.0,1312.0,1456.0,912.0,12880.0,18000.0,15280.0,49.9898,49.9898,59.9878,99.9796
6.58105,9.3302,-4.0055,-0.699107,3872.0,3888.0,2784.0,1504.0,3120.0,7184.0,4784.0,3216.0,4576.0,480.0,2816.0,3216.0,1712.0,6464.0,7232.0,7872.0,57840.0,864.0,544.0,1344.0,3680.0,8672.0,480.0,1456.0,1536.0,464.0,1344.0,1424.0,1024.0,12992.0,18064.0,15712.0,49.9898,49.9898,59.9878,99.9796
6.70215,9.38048,-3.99113,-0.593762,3984.0,3760.0,2768.0,1536.0,3024.0,7104.0,4672.0,3216.0,4608.0,448.0,2800.0,3248.0,1808.0,6432.0,7216.0,8176.0,51904.0,944.0,528.0,1328.0,3616.0,8768.0,512.0,1424.0,1616.0,464.0,1408.0,1456.0,1040.0,12960.0,18000.0,16080.0,49.9898,49.9898,59.9878,99.9796
6.81689,9.36372,-3.97198,-0.624887,3888.0,3808.0,2768.0,1536.0,3104.0,7184.0,4704.0,3200.0,4624.0,448.0,2896.0,3168.0,1888.0,6432.0,7312.0,8272.0,55328.0,896.0,528.0,1360.0,3632.0,9232.0,448.0,1440.0,1536.0,464.0,1248.0,1440.0,1040.0,12992.0,18080.0,14304.0,49.9898,49.9898,59.9878,99.9796
6.93018,9.35414,-4.03183,-0.713472,3840.0,3760.0,2784.0,1520.0,3136.0,7216.0,4688.0,3200.0,4560.0,480.0,2960.0,3232.0,1968.0,6448.0,7296.0,8240.0,55056.0,896.0,576.0,1344.0,3664.0,9024.0,432.0,1440.0,1424.0,448.0,1360.0,1456.0,960.0,12944.0,18048.0,15824.0,49.9898,49.9898,59.9878,99.9796
