Rotation,LED_no,s1,s2,s3,s4,t
1,10,1984.0,2144.0,2016.0,2144.0,69
1,10,1920.0,2016.0,1920.0,2112.0,70
1,10,1856.0,2016.0,2048.0,1952.0,71
1,10,1824.0,1984.0,2016.0,2016.0,72
1,10,1792.0,1920.0,2016.0,2080.0,73
1,10,1760.0,1888.0,2016.0,2016.0,74
1,10,1760.0,3040.0,1888.0,4193.0,75
1,10,1696.0,2464.0,2016.0,2880.0,76
1,10,1984.0,2048.0,1888.0,2112.0,77
1,10,1888.0,2016.0,1952.0,2080.0,78
1,10,1824.0,1920.0,1952.0,2112.0,79
1,10,1792.0,1920.0,1984.0,2112.0,80
1,10,1760.0,1856.0,2016.0,2016.0,81
1,10,1760.0,1888.0,1984.0,2016.0,82
1,10,1760.0,1824.0,2016.0,2016.0,83
1,10,1760.0,1824.0,2016.0,1984.0,84
1,10,1760.0,1824.0,1984.0,2080.0,85
1,10,1632.0,1920.0,2144.0,4193.0,86
1,10,1664.0,3136.0,2208.0,3136.0,87
1,10,1920.0,2400.0,2112.0,2464.0,88
1,10,1888.0,2176.0,2144.0,2208.0,89
1,10,1856.0,2016.0,2016.0,2112.0,90
1,10,1824.0,2016.0,1984.0,2048.0,91
1,10,1760.0,1952.0,1984.0,2112.0,92
1,10,1792.0,1920.0,2016.0,2080.0,93
1,10,1760.0,1888.0,2016.0,2080.0,94
1,10,1760.0,1856.0,1984.0,1952.0,95
1,10,1760.0,1856.0,2016.0,2016.0,96
1,10,1728.0,1856.0,2016.0,2016.0,97
1,10,1728.0,1792.0,2016.0,1984.0,98
1,10,4961.0,6177.0,2080.0,4577.0,99
1,11,1824.0,1952.0,1984.0,2112.0,0
1,11,1760.0,1888.0,2016.0,2048.0,1
1,11,1760.0,1920.0,1920.0,2016.0,2
1,11,1760.0,1824.0,2016.0,1984.0,3
1,11,0.0,2112.0,4064.0,1088.0,4
1,11,1472.0,1984.0,2400.0,2144.0,5
1,11,1824.0,2016.0,1952.0,2080.0,6
1,11,1888.0,1824.0,1888.0,1888.0,7
1,11,1824.0,1856.0,1920.0,1952.0,8
1,11,1824.0,1824.0,1952.0,1984.0,9
1,11,1760.0,1824.0,1920.0,1952.0,10
1,11,1824.0,1760.0,1984.0,1984.0,11
1,11,1760.0,1824.0,2016.0,1984.0,12
1,11,1760.0,1824.0,1984.0,1984.0,13
1,11,1760.0,1856.0,2016.0,2048.0,14
1,11,1824.0,2144.0,1760.0,3552.0,15
1,11,1504.0,2304.0,1984.0,2720.0,16
1,11,1856.0,2144.0,1888.0,2528.0,17
1,11,1824.0,1920.0,1952.0,2112.0,18
1,11,1824.0,2016.0,1952.0,2112.0,19
1,11,1760.0,1856.0,2016.0,2112.0,20
1,11,1760.0,1856.0,2016.0,2080.0,21
1,11,1728.0,1856.0,1984.0,2016.0,22
1,11,1760.0,1824.0,2016.0,2016.0,23
1,11,1760.0,1824.0,2016.0,2176.0,24
1,11,1696.0,1824.0,1984.0,1984.0,25
1,11,1728.0,2592.0,3840.0,3520.0,26
1,11,1536.0,2240.0,2272.0,2784.0,27
1,11,1792.0,2080.0,1984.0,2272.0,28
1,11,1856.0,1920.0,1856.0,2016.0,29
1,11,1824.0,1856.0,1888.0,2080.0,30
1,11,1824.0,1856.0,1984.0,2080.0,31
1,11,1792.0,1824.0,2016.0,2048.0,32
1,11,1760.0,1792.0,2016.0,1984.0,33
1,11,1792.0,1824.0,1952.0,2048.0,34
1,11,1728.0,1824.0,2048.0,1984.0,35
1,11,1760.0,1824.0,1984.0,1952.0,36
1,11,1760.0,480.0,0.0,4513.0,37
1,11,1408.0,2496.0,2400.0,3232.0,38
1,11,1760.0,2080.0,1952.0,2624.0,39
1,11,1888.0,2080.0,1920.0,2240.0,40
1,11,1856.0,1888.0,1888.0,2112.0,41
1,11,1792.0,1856.0,1952.0,2016.0,42
1,11,1728.0,1952.0,1952.0,2112.0,43
1,11,1760.0,1824.0,1952.0,2048.0,44
1,11,1760.0,1824.0,2016.0,1984.0,45
1,11,1760.0,1824.0,2016.0,2016.0,46
1,11,1760.0,1824.0,2016.0,1984.0,47
1,11,2432.0,3392.0,2016.0,5345.0,48
1,11,1856.0,3008.0,2080.0,3584.0,49
1,11,2048.0,2592.0,1888.0,3040.0,50
1,11,1984.0,2240.0,1920.0,2464.0,51
1,11,1920.0,2048.0,1920.0,2336.0,52
1,11,1856.0,2016.0,1984.0,2144.0,53
1,11,1824.0,1984.0,1984.0,2080.0,54
1,11,1760.0,1888.0,1984.0,2080.0,55
1,11,1792.0,1856.0,1984.0,2112.0,56
1,11,768.0,7233.0,2240.0,0.0,57
1,11,1536.0,2240.0,1856.0,2656.0,58
1,11,1440.0,2080.0,2176.0,2304.0,59
1,11,1696.0,1952.0,1920.0,2016.0,60
1,11,1760.0,1728.0,1984.0,2016.0,61
1,11,1824.0,1920.0,1888.0,2080.0,62
1,11,1760.0,1792.0,1984.0,1984.0,63
1,11,1728.0,1888.0,1984.0,2016.0,64
1,11,1728.0,1824.0,2016.0,1984.0,65
1,11,1728.0,1824.0,2016.0,1984.0,66
1,11,1760.0,1824.0,2016.0,1984.0,67
1,11,1760.0,1824.0,2016.0,1984.0,68
1,11,1568.0,7873.0,2496.0,3712.0,69
1,11,1728.0,3584.0,1952.0,4000.0,70
1,11,1696.0,2336.0,2016.0,3008.0,71
1,11,1824.0,2176.0,1952.0,2560.0,72
1,11,1888.0,1984.0,1888.0,2144.0,73
1,11,1856.0,1984.0,1920.0,2112.0,74
1,11,1792.0,1888.0,1984.0,2016.0,75
1,11,1792.0,1920.0,1984.0,2112.0,76
1,11,1792.0,1856.0,2016.0,2080.0,77
1,11,1792.0,1792.0,1888.0,2016.0,78
1,11,3168.0,5313.0,2656.0,5505.0,79
1,11,1568.0,2944.0,2272.0,3744.0,80
1,11,1760.0,2336.0,1984.0,2912.0,81
1,11,1856.0,2080.0,1952.0,2400.0,82
1,11,1920.0,1952.0,1888.0,2080.0,83
1,11,1888.0,1920.0,1920.0,2016.0,84
1,11,1856.0,1856.0,1952.0,2112.0,85
1,11,1760.0,1824.0,1984.0,2048.0,86
1,11,1792.0,1856.0,1984.0,2016.0,87
1,11,1792.0,1856.0,1984.0,2016.0,88
1,11,1792.0,1792.0,2016.0,1984.0,89
1,11,1760.0,1824.0,2016.0,2016.0,90
1,11,1760.0,1824.0,2016.0,1984.0,91
1,11,1888.0,3552.0,3232.0,6177.0,92
1,11,1888.0,2880.0,2016.0,3552.0,93
1,11,2080.0,2592.0,1952.0,2944.0,94
1,11,2048.0,2208.0,1888.0,2368.0,95
1,11,1984.0,2016.0,1952.0,2240.0,96
1,11,1888.0,2016.0,1952.0,1984.0,97
1,11,1856.0,1920.0,1952.0,2208.0,98
1,11,1792.0,1856.0,2016.0,2112.0,99
1,12,2240.0,2560.0,1888.0,2848.0,0
1,12,2080.0,2080.0,1856.0,2336.0,1
1,12,2016.0,2016.0,1888.0,2272.0,2
1,12,1952.0,1984.0,2048.0,2080.0,3
1,12,1696.0,1952.0,1984.0,2016.0,4
1,12,1824.0,2080.0,1952.0,2112.0,5
1,12,1696.0,1856.0,2016.0,2016.0,6
1,12,1792.0,1856.0,2048.0,2016.0,7
1,12,1760.0,1824.0,1952.0,2144.0,8
1,12,1728.0,1824.0,1920.0,1984.0,9
1,12,5345.0,3296.0,2624.0,5409.0,10
1,12,1984.0,2720.0,2080.0,3392.0,11
1,12,2112.0,2464.0,1824.0,2848.0,12
1,12,1888.0,1984.0,1952.0,2272.0,13
1,12,1856.0,2016.0,2016.0,2176.0,14
1,12,1824.0,1920.0,1952.0,2080.0,15
1,12,1824.0,1888.0,2016.0,1984.0,16
1,12,1760.0,1856.0,2048.0,2144.0,17
1,12,1760.0,1760.0,2016.0,2048.0,18
1,12,1728.0,1824.0,1984.0,2016.0,19
1,12,10562.0,5153.0,1024.0,3232.0,20
1,12,1856.0,3616.0,1760.0,4193.0,21
1,12,1824.0,2432.0,2048.0,2976.0,22
1,12,1952.0,2240.0,1952.0,2624.0,23
1,12,1888.0,1952.0,2048.0,2208.0,24
1,12,1856.0,2016.0,1952.0,2176.0,25
1,12,1792.0,1952.0,1984.0,2080.0,26
1,12,1760.0,1888.0,2048.0,1984.0,27
1,12,1760.0,1824.0,2048.0,2080.0,28
1,12,1760.0,1856.0,1952.0,2080.0,29
1,12,1728.0,1856.0,2016.0,2016.0,30
1,12,1856.0,1856.0,1952.0,2016.0,31
1,12,0.0,2880.0,3456.0,2400.0,32
1,12,1504.0,2944.0,1728.0,3552.0,33
1,12,1728.0,2112.0,2080.0,2720.0,34
1,12,1856.0,2016.0,1952.0,2400.0,35
1,12,1792.0,1984.0,1952.0,2176.0,36
1,12,1792.0,1920.0,1952.0,2112.0,37
1,12,1760.0,1888.0,2016.0,1984.0,38
1,12,1760.0,1856.0,2048.0,1952.0,39
1,12,1760.0,1824.0,1984.0,1984.0,40
1,12,1728.0,1824.0,2016.0,2016.0,41
1,12,1728.0,1824.0,2016.0,2016.0,42
1,12,1728.0,1824.0,1952.0,2016.0,43
1,12,1728.0,1792.0,1984.0,1984.0,44
1,12,0.0,1792.0,2208.0,5761.0,45
1,12,1728.0,2400.0,2336.0,3296.0,46
1,12,1920.0,2144.0,1920.0,2656.0,47
1,12,1824.0,2016.0,1984.0,2304.0,48
1,12,1856.0,1984.0,1952.0,2208.0,49
1,12,1760.0,1888.0,1952.0,2080.0,50
1,12,1760.0,1888.0,2016.0,1984.0,51
1,12,1760.0,1888.0,1984.0,2048.0,52
1,12,1760.0,1824.0,2048.0,2016.0,53
1,12,1760.0,1856.0,2016.0,2016.0,54
1,12,1568.0,1856.0,2112.0,2016.0,55
1,12,1760.0,1792.0,1984.0,1984.0,56
1,12,3040.0,3200.0,1792.0,5153.0,57
1,12,1952.0,2560.0,1856.0,3296.0,58
1,12,2144.0,2368.0,1888.0,2912.0,59
1,12,1984.0,2080.0,1952.0,2496.0,60
1,12,1920.0,1984.0,1888.0,2304.0,61
1,12,1856.0,1952.0,2016.0,2112.0,62
1,12,1760.0,2112.0,2016.0,2016.0,63
1,12,1760.0,1856.0,2080.0,2112.0,64
1,12,1792.0,1888.0,1920.0,2080.0,65
1,12,1760.0,1792.0,1952.0,2048.0,66
1,12,1728.0,1824.0,1984.0,2016.0,67
1,12,1728.0,1824.0,1984.0,1984.0,68
1,12,3296.0,4129.0,2144.0,5601.0,69
1,12,2400.0,2816.0,1952.0,3680.0,70
1,12,2240.0,2560.0,1888.0,3168.0,71
1,12,2208.0,2272.0,1952.0,2688.0,72
1,12,2016.0,2080.0,1984.0,2400.0,73
1,12,1952.0,2016.0,2016.0,2176.0,74
1,12,1856.0,1952.0,2016.0,2112.0,75
1,12,1792.0,1920.0,2048.0,1984.0,76
1,12,1792.0,1856.0,2016.0,2080.0,77
1,12,1728.0,1824.0,2208.0,2144.0,78
1,12,1760.0,1824.0,1984.0,2016.0,79
1,12,1792.0,1824.0,1952.0,1984.0,80
1,12,2848.0,3424.0,1760.0,5601.0,81
1,12,2080.0,2528.0,2048.0,3904.0,82
1,12,2112.0,2240.0,1888.0,3168.0,83
1,12,1952.0,2016.0,1952.0,2720.0,84
1,12,1888.0,2016.0,1920.0,2400.0,85
1,12,1760.0,1952.0,1952.0,2240.0,86
1,12,1824.0,1888.0,2016.0,2080.0,87
1,12,1760.0,1856.0,2016.0,1984.0,88
1,12,1760.0,1856.0,2112.0,1920.0,89
1,12,1760.0,1824.0,1984.0,2048.0,90
1,12,1728.0,1824.0,1984.0,2016.0,91
1,12,1728.0,1792.0,1952.0,1984.0,92
1,12,2432.0,4032.0,2144.0,5633.0,93
1,12,2080.0,2528.0,2016.0,3904.0,94
1,12,2112.0,2272.0,1856.0,3264.0,95
1,12,2016.0,2048.0,1984.0,2656.0,96
1,12,1920.0,1984.0,1952.0,2368.0,97
1,12,1824.0,1952.0,1984.0,2176.0,98
1,12,1824.0,1888.0,2080.0,2080.0,99
1,13,1696.0,1920.0,1984.0,3168.0,0
1,13,1760.0,2080.0,1952.0,2720.0,1
1,13,1728.0,1920.0,2240.0,2432.0,2
1,13,1760.0,1856.0,1984.0,2240.0,3
1,13,1664.0,1824.0,1984.0,2144.0,4
1,13,1728.0,1856.0,2016.0,2432.0,5
1,13,1760.0,1824.0,2016.0,2080.0,6
1,13,1664.0,1824.0,2080.0,1984.0,7
1,13,1728.0,1824.0,2016.0,2016.0,8
1,13,1728.0,1792.0,1984.0,2016.0,9
1,13,2016.0,1792.0,1952.0,1984.0,10
1,13,480.0,3680.0,0.0,6689.0,11
1,13,2144.0,2496.0,2016.0,4225.0,12
1,13,2144.0,2336.0,1824.0,3488.0,13
1,13,2080.0,2016.0,1952.0,2880.0,14
1,13,1824.0,2016.0,1920.0,2528.0,15
1,13,1888.0,1984.0,1952.0,2272.0,16
1,13,1568.0,1888.0,2368.0,2112.0,17
1,13,1760.0,1856.0,2016.0,2080.0,18
1,13,1856.0,1824.0,2016.0,2112.0,19
1,13,1760.0,1824.0,2016.0,2016.0,20
1,13,1728.0,1824.0,1984.0,2016.0,21
1,13,2784.0,4353.0,4353.0,8386.0,22
1,13,1600.0,3040.0,1760.0,5185.0,23
1,13,1888.0,2208.0,2016.0,3808.0,24
1,13,1888.0,2016.0,1952.0,3136.0,25
1,13,1824.0,2016.0,1952.0,2656.0,26
1,13,1824.0,1920.0,1920.0,2400.0,27
1,13,1792.0,1888.0,1952.0,2208.0,28
1,13,1728.0,1824.0,1984.0,2080.0,29
1,13,1728.0,1824.0,1984.0,1984.0,30
1,13,1728.0,1824.0,1984.0,2080.0,31
1,13,1728.0,1760.0,2016.0,2048.0,32
1,13,1632.0,1856.0,2112.0,2080.0,33
1,13,1984.0,2944.0,1984.0,5697.0,34
1,13,1728.0,2112.0,2048.0,4000.0,35
1,13,1888.0,2112.0,1920.0,3520.0,36
1,13,1728.0,1984.0,1888.0,2592.0,37
1,13,1536.0,1920.0,1952.0,2400.0,38
1,13,1792.0,1856.0,1952.0,2208.0,39
1,13,1760.0,1856.0,1952.0,2080.0,40
1,13,1760.0,1888.0,2016.0,1952.0,41
1,13,1760.0,1824.0,2016.0,2080.0,42
1,13,1728.0,1760.0,1984.0,2048.0,43
1,13,1728.0,1792.0,1952.0,1984.0,44
1,13,0.0,1632.0,1088.0,6369.0,45
1,13,1536.0,2112.0,2080.0,4129.0,46
1,13,1792.0,2112.0,1952.0,3360.0,47
1,13,1824.0,1920.0,1920.0,2720.0,48
1,13,1824.0,1920.0,1888.0,2368.0,49
1,13,1760.0,1824.0,1984.0,2144.0,50
1,13,1728.0,1824.0,1984.0,2048.0,51
1,13,1728.0,1824.0,2016.0,2112.0,52
1,13,1696.0,1792.0,2016.0,2080.0,53
1,13,1600.0,1792.0,1984.0,1984.0,54
1,13,1696.0,1792.0,1984.0,2016.0,55
1,13,5825.0,2208.0,3616.0,0.0,56
1,13,1120.0,2368.0,1600.0,4129.0,57
1,13,1504.0,1856.0,1952.0,2912.0,58
1,13,1600.0,1824.0,1920.0,2560.0,59
1,13,1696.0,1824.0,1920.0,2336.0,60
1,13,1696.0,1728.0,1888.0,2144.0,61
1,13,1696.0,1824.0,1952.0,2080.0,62
1,13,1696.0,1792.0,2048.0,1984.0,63
1,13,1696.0,1760.0,2016.0,1952.0,64
1,13,1728.0,1792.0,2016.0,2016.0,65
1,13,1728.0,1792.0,1952.0,1952.0,66
1,13,3424.0,0.0,4225.0,9250.0,67
1,13,1568.0,3040.0,1952.0,5985.0,68
1,13,1792.0,2112.0,2176.0,4129.0,69
1,13,1888.0,1984.0,1984.0,3456.0,70
1,13,1856.0,1888.0,1952.0,2752.0,71
1,13,1824.0,1952.0,1920.0,2528.0,72
1,13,1760.0,1824.0,1984.0,2368.0,73
1,13,1760.0,1888.0,1952.0,2112.0,74
1,13,1760.0,1856.0,2016.0,2016.0,75
1,13,1728.0,1792.0,2016.0,2080.0,76
1,13,1728.0,1824.0,1952.0,2080.0,77
1,13,1760.0,1760.0,1952.0,2048.0,78
1,13,1728.0,1792.0,1952.0,1984.0,79
1,13,2016.0,4417.0,4097.0,4193.0,80
1,13,1728.0,2688.0,2080.0,5409.0,81
1,13,1984.0,2080.0,1952.0,3936.0,82
1,13,1888.0,2016.0,1920.0,2880.0,83
1,13,1824.0,1920.0,1920.0,2528.0,84
1,13,1760.0,1888.0,1984.0,2304.0,85
1,13,2016.0,1888.0,2048.0,2144.0,86
1,13,1760.0,1824.0,2016.0,2048.0,87
1,13,1760.0,1824.0,1984.0,2112.0,88
1,13,1760.0,1856.0,1984.0,2016.0,89
1,13,1728.0,1792.0,1984.0,2016.0,90
1,13,1696.0,1824.0,1984.0,2016.0,91
1,13,1696.0,2880.0,1824.0,6497.0,92
1,13,1952.0,2336.0,1984.0,4257.0,93
1,13,2080.0,2144.0,1920.0,3456.0,94
1,13,1952.0,1888.0,1984.0,2880.0,95
1,13,1888.0,2016.0,1952.0,2528.0,96
1,13,1792.0,2016.0,1984.0,2400.0,97
1,13,1792.0,1856.0,2016.0,2144.0,98
1,13,1888.0,1888.0,1952.0,2016.0,99
1,14,1824.0,2080.0,1920.0,3360.0,0
1,14,1792.0,1984.0,1920.0,2784.0,1
1,14,1792.0,1888.0,1952.0,2432.0,2
1,14,1760.0,1888.0,1984.0,2208.0,3
