time_step,x,y,z,s1,s2,s3,s4,s5,s6
18,9.73482,-2.77967,-0.423774,-1.70088,2.47328,0.244281,-10.2263,-0.00249708,-2.0349
18,9.79228,-3.04303,0.0981622,0.843791,-1.82474,2.87293,-14.3938,4.84901,-0.447378
18,9.94551,-2.50194,-0.605733,2.91161,2.01497,0.82032,1.73616,3.71973,2.10546
18,9.94312,-3.10528,-0.153229,-0.623679,0.644361,0.0466926,-3.67187,-4.95399,-2.4743
18,10.082,-2.37265,-0.186748,0.647464,-1.38553,1.73331,-8.71502,1.51304,2.48965
19,9.88087,-2.40378,0.0502782,0.100632,-2.57442,0.168056,-8.0032,1.70083,-0.722087
19,9.96706,-2.8491,-0.201113,1.16741,2.88793,-1.41896,20.0065,-1.88824,2.35139
19,9.98382,-2.2697,-0.457292,-3.04254,-3.97146,0.911989,-0.0961035,-1.17019,-2.01715
19,9.98621,-2.89938,0.0814028,-1.81615,-0.155612,-1.45326,-16.4756,-0.36504,-0.136041
19,9.96227,-2.23139,-0.584185,3.4008,-0.519911,-3.76311,-9.998,-1.60011,2.58765
19,9.80665,-2.42293,-0.526724,6.14216,5.46531,0.991883,12.0637,3.40803,-1.37317
19,9.76355,-2.13323,-0.134075,0.302083,-1.35759,2.78605,-13.2549,-4.01517,1.96946
19,9.84735,-2.52109,-0.486023,-3.81086,-1.02842,1.87457,0.506549,2.6761,2.41243
19,9.8665,-2.18351,-0.600945,0.886782,3.78339,-1.31082,-0.633659,-0.545995,-0.96284
19,9.84016,-1.91536,0.011971,5.00238,-0.640286,-1.14535,-10.5419,-2.17709,1.61037
19,9.93833,-1.92494,-0.155623,24.2319,-2.28061,-0.606493,-1.60794,4.52136,-2.13392
19,9.95509,-1.82917,0.167594,19.4355,-2.20172,-0.603652,-5.62294,-1.83199,4.1489
19,9.84256,-1.60651,0.011971,7.92876,1.09878,2.55662,1.89281,-0.12435,-2.35233
20,9.97903,-2.08295,-0.497994,5.71438,-4.42081,-1.37054,10.893,1.67907,-0.179324
20,9.83538,-2.12126,-0.423774,2.66228,2.54267,-2.95246,-12.4855,-4.78066,-4.01787
20,9.84496,-2.03028,-0.328006,2.73211,2.27451,1.76081,-0.133205,-0.571627,1.39275
20,9.92396,-2.67193,-0.232238,-0.87999,1.20708,0.0138769,9.55974,-1.25831,-1.59262
20,10.2113,-2.01592,-0.189142,-17.0037,-1.37299,-3.7848,-3.99666,-2.21662,-1.89233
20,9.81383,-2.99993,-0.0167594,-7.54812,1.19522,0.0793982,10.9836,-0.625348,-2.46733
20,10.1514,-2.37744,-0.476446,-17.1208,-0.383818,2.79056,-1.41648,3.75265,3.20281
20,10.0532,-2.48997,-0.203507,-5.27722,2.90708,-0.660173,-20.0979,-2.34629,-1.74876
20,9.84256,-3.30879,0.0454898,-7.15856,4.05022,-1.71556,7.21206,0.14406,-2.66753
20,10.1418,-3.17232,-0.663194,-2.78164,-1.49427,-0.361114,-3.57071,2.46223,-1.77245
