x,y,z,s1,s2,s3,s4,s5,s6
10.1011,-3.20823,0.59855,0.359908,-2.43165,-3.18399,0.248385,-2.23114,-0.79772
9.94791,-3.39498,0.253785,-1.17394,1.97133,2.13155,1.60719,1.62361,0.761024
10.1394,-3.05021,0.392649,1.57844,-1.32699,-0.596092,0.690823,-0.932718,-4.98102
9.99339,-3.20823,-0.272939,-2.51753,-1.69179,-0.742128,1.165,3.10263,0.187841
10.1179,-3.44526,0.0335188,3.09262,4.23248,1.87105,-0.492369,0.703058,2.90621
10.3453,-3.29921,0.325611,0.23435,1.46385,-1.76206,2.54305,0.270944,-0.597869
10.3262,-3.28963,0.0,0.604335,-2.21762,1.17069,0.359088,0.730949,-0.777336
10.1706,-3.24414,-0.0885854,3.52257,-3.39557,-1.51849,-2.48148,1.0168,-5.04689
10.3645,-3.33512,0.0790086,-4.34835,-3.38363,-0.629954,0.287308,-3.99289,1.65749
10.0437,-3.57215,0.217872,-0.0997928,3.04004,-2.34321,-0.559136,-2.36072,0.651107
9.73961,-3.89776,-0.215478,-1.00372,2.21484,-0.193677,-0.0345634,3.96207,1.74455
9.54807,-4.56574,-0.0191536,-0.577757,-4.30706,2.871,0.537414,-0.780292,0.98313
8.81305,-5.13556,-0.282516,-2.03323,4.60422,0.00332293,0.313218,-0.627298,-0.644315
8.66222,-4.88896,-0.691924,-1.22579,0.282785,0.177715,0.762769,3.08337,0.418139
8.65264,-6.4835,-0.656011,2.86351,-6.70622,-1.94187,-2.14901,-1.59678,0.270933
7.91762,-7.08444,-0.586579,12.0973,2.39072,3.18587,3.57275,-1.0621,-1.3013
8.29351,-5.89452,-1.17076,0.827747,-3.77524,2.53825,-0.713047,-3.42561,-0.161901
7.91523,-6.55772,-0.586579,1.9194,-0.855069,0.496486,1.47368,3.21519,2.84349
8.46111,-5.43005,-0.581791,-8.70085,-0.0270581,-0.659173,-3.13142,0.043075,0.518755
8.28154,-6.18661,-0.61531,2.90406,1.76442,-0.404215,-0.441213,1.85599,0.477877
7.54892,-7.17303,-0.651223,19.4201,-0.113047,1.83942,3.59739,3.42179,0.254307
7.56807,-7.62314,-0.80924,41.8219,-2.18818,1.08469,0.968348,-3.25241,-1.31358
7.39329,-7.82186,-1.25696,21.9459,3.28624,0.850398,2.4478,2.8155,-5.39549
7.44596,-6.8929,-0.617704,-12.5301,0.864918,1.8854,-3.77818,-1.03159,1.78134
7.9272,-6.08606,0.169988,-27.4017,-2.22087,-1.82398,2.02071,1.55271,0.133516
7.89129,-5.99269,0.287304,-6.7724,0.948954,1.13415,2.24583,0.110869,1.43888
7.78594,-6.47392,-0.280121,13.9556,0.0435289,-0.701756,-0.226531,-2.58177,0.828656
7.58004,-6.56729,-0.248997,18.8473,2.0282,-0.457032,1.20958,1.91049,0.719577
7.67341,-6.54096,0.153229,5.53521,-4.28316,-1.97653,-1.03085,-1.05327,-1.05919
8.15465,-6.13873,-0.241814,-26.8671,-2.04088,-0.291032,0.183951,-3.57514,-4.13087
8.48265,-5.60243,-0.0550666,-27.563,-2.43482,-2.05443,0.454564,-1.19194,0.833203
8.45153,-5.1619,0.153229,-18.8913,2.69541,-1.48114,-0.349261,4.31914,-9.71697
8.7508,-5.83467,0.251391,-6.63103,-4.08929,0.0667473,-1.36023,-1.76233,4.86821
8.91122,-5.38935,-0.14844,-4.9857,-0.820257,2.68163,-0.471128,-1.21263,0.976876
9.01177,-5.38695,0.215478,-2.59928,-0.900207,1.0196,-4.23086,-0.625607,1.7919
9.1243,-5.25288,-0.351948,-0.985317,1.48685,1.07791,0.67726,2.87303,0.996232
9.3326,-4.80037,-0.102951,-1.89686,3.47968,1.11302,-1.46539,0.0235441,-0.941217
9.82101,-3.39737,0.143652,0.383281,-0.32257,-1.67718,1.6978,3.06936,-0.589844
9.18176,-2.54982,-0.995988,-0.529249,-0.340527,-2.15945,-1.83065,-1.63361,1.1394
10.3908,-2.37265,-0.189142,0.511337,0.651918,-3.52572,-1.43904,4.67715,0.456462
9.71567,-4.06535,0.636858,-0.81768,-0.744477,-0.812091,1.82367,-0.023215,3.9297
10.2328,-4.84826,0.134075,0.338394,-0.762939,-0.617922,1.42361,0.0826666,-1.1537
10.1993,-3.76608,0.220267,-1.51008,-0.409684,3.39262,-0.694738,3.23137,-0.842435
9.8258,-2.44448,0.656011,-3.77077,-0.203964,1.46217,-1.30092,-1.00945,-0.740151
9.6199,-3.52905,0.256179,-0.752445,-1.54023,-4.52875,0.111292,-3.60797,-3.57453
9.9503,-3.49553,-0.835576,-0.572533,-0.0491473,2.76644,0.726718,2.50228,0.234617
10.2807,-3.14598,1.98958,1.67391,1.47942,0.969052,3.90139,-0.362366,1.73371
9.75158,-2.87783,0.344765,-3.02148,0.327433,-1.30235,1.09317,2.55948,0.462396
9.9072,-3.34709,-0.311246,6.51133,-3.89292,-0.7981,1.59959,0.895679,-0.110651
9.77313,-2.32477,0.289698,3.67941,1.44286,-1.84547,0.649149,-2.47338,1.35543
9.76355,-2.3942,0.804451,26.8597,0.173335,2.37762,-1.43643,-0.869268,4.80863
10.0221,-3.12922,0.248997,22.2276,0.339305,43.5228,-0.559361,-3.87989,-0.381174
9.6606,-2.75333,-0.289698,14.8899,1.32675,-8.98962,-0.793882,-1.9816,-1.87313
9.79947,-2.46842,0.0766144,26.3759,-2.12545,-12.5045,1.83941,-1.88543,-1.37201
9.65342,-2.19069,0.304064,30.9278,4.46873,-6.85619,-4.35572,-2.74855,2.16685
9.59596,-2.61926,0.095768,35.5669,0.410399,-3.72754,0.502955,-3.02301,-4.14032
9.84735,-2.12366,0.126893,20.4745,-1.39904,1.02039,0.181405,0.0382619,-0.524158
9.73003,-2.35589,0.387861,11.2139,1.44566,-6.44379,0.0830307,-0.146897,1.31857
9.64624,-2.33913,0.213084,5.60114,-1.97982,3.9504,2.61777,-0.389284,0.255096
9.58398,-2.14999,0.0981622,-2.09865,-0.0744542,0.300201,0.679439,-1.6593,0.392205
9.742,-2.25534,0.150835,-1.53623,2.92413,-1.7425,-4.34377,-2.68763,3.09624
