x,y,z,s1,s2,s3,s4,s5,s6
0.0110582,-0.0318423,-0.0787396,0.475866,-3.03126,-3.77534,2.78416,1.27337,-3.28438
0.0210505,-0.0318423,-0.0838024,-0.744392,-1.25747,-1.31633,-14.4998,4.32755,5.21541
0.00826034,0.00346401,-0.0578223,-0.755133,-0.293256,2.51342,9.58255,-3.53658,2.93938
0.00439663,-0.00879326,-0.0423675,0.430056,5.34297,-1.06177,4.36851,-2.01166,1.47484
-0.00746095,-0.0270459,-0.0688805,-2.89967,0.534246,2.15333,-5.85204,-3.05561,-1.85182
-0.00666156,-0.026513,-0.092196,1.17923,0.679037,-1.28185,57.3539,-2.89314,0.300906
0.0127902,0.010392,-0.12577,-0.628174,-2.50971,-1.14083,-9.17263,0.731931,1.39379
0.0102588,0.0101256,-0.0458315,-2.15874,3.66961,-0.605147,-18.1454,0.552114,3.67513
0.00546248,-0.0298438,-0.0483629,-1.52677,-2.91614,-2.04308,4.58254,3.77275,2.9773
-0.00359724,-0.0229158,-0.0455651,1.48488,1.862,-1.7631,-17.4651,2.16384,-0.408021
0.00253139,-0.00679479,-0.0814043,-0.81384,-2.80903,5.6627,2.16735,-3.23134,-0.367961
0.0279786,0.00226493,-0.0615528,2.34249,-0.876153,-0.353073,18.7744,-3.17921,0.94218
0.0105253,-0.0111914,-0.0527596,-1.18307,-2.65949,-0.987312,-11.584,2.31616,-3.75731
-0.00692802,-0.0395697,-0.0640842,0.650512,4.25614,-0.557072,-6.03464,-1.39643,-1.68799
0.00413017,-0.00919295,-0.0808713,2.47428,-1.73417,0.85804,17.0987,-2.35207,-4.29813
-0.00146554,0.00519602,-0.0361056,-0.638407,-3.5407,1.96223,11.6954,0.439779,-0.978485
-0.00532925,-0.0233155,-0.0406355,-0.479386,2.87566,-1.17495,14.8853,-1.0812,-3.86276
0.00106585,-0.0285115,-0.0302435,1.79491,-0.753575,-0.465602,-15.3111,2.76631,2.65554
0.00266462,0.000532925,-0.0654165,-1.51542,0.876112,4.93696,-0.436083,1.34974,-0.867037
0.000666156,0.0207841,-0.0755421,0.481908,-2.94342,-1.96883,6.9455,-1.61435,-3.8024
0.0,-0.00879326,-0.0350398,0.648734,1.13418,-3.93724,12.4572,1.58175,2.68565
-0.00492955,-0.0349066,-0.028245,0.959815,-2.09237,3.56323,-17.4891,-0.984188,2.63256
