x,y,z,s1,s2,s3,s4,s5,s6
9.98382,-2.42772,-0.126893,0.658084,-3.45615,-1.00867,27.9258,-2.50914,0.718669
9.84016,-2.28407,0.179565,-0.723014,2.49678,0.603308,-68.7156,0.684287,-1.06479
9.97903,-1.62087,0.756567,-0.145978,-0.674648,0.999203,35.723,-2.67486,0.185941
10.0245,-2.66953,0.114922,31.9296,-3.07901,1.76253,8.6585,1.8312,0.457204
10.1801,-1.67594,0.435745,24.732,-2.05848,-4.17699,-48.0911,0.949664,-4.06303
10.003,-2.04225,0.572214,24.4565,-1.66293,0.0772145,5.99733,1.07484,-0.706307
9.98861,-1.65918,0.339977,19.7613,-1.47853,0.53139,-4.10629,1.71913,-0.230485
10.161,-1.24977,0.509965,7.27262,1.491,3.1848,24.8723,-3.67271,1.03507
10.1849,-1.84832,0.68953,7.66665,-1.95002,2.12615,28.6182,-4.25078,0.00571227
9.742,-1.68791,0.237026,6.70352,1.68324,-4.36488,-56.2247,-0.330688,-0.877552
9.98142,-2.07577,0.306458,3.85235,-1.81773,-0.954997,13.1436,-0.306744,0.325973
9.89284,-1.9417,0.280121,5.12113,1.14668,2.821,-15.9612,-0.998522,0.227767
9.9096,-1.81959,0.248997,0.222782,-1.52996,-0.899307,8.66686,2.61678,-2.45986
10.1825,-2.30801,0.248997,5.66337,-2.37794,1.93159,33.0187,0.95697,4.62562
10.0772,-1.90339,0.0574608,-1.27548,2.70586,-1.11521,-28.305,1.57725,3.69855
9.94791,-2.49715,0.407014,-3.63915,2.27907,0.40559,-28.385,-0.264991,1.10597
9.95988,-3.02627,-0.126893,-7.81444,-1.67747,-3.50278,-22.8614,1.21674,-3.23685
10.2304,-2.66235,-0.0981622,-30.0615,2.64176,-0.609499,-31.1598,-9.0602,-3.66854
10.0509,-2.57616,-0.146046,-20.5038,-2.4114,2.98337,23.4858,-1.89578,1.7302
10.0532,-2.38941,-0.399832,-25.3553,-0.982307,1.52683,-30.508,-0.772004,-2.24751
10.2448,-2.67911,-0.366313,-15.5443,1.279,-0.383608,19.0408,-1.27136,1.73055
9.80665,-2.46842,-0.337582,-6.45751,1.38994,0.314973,18.149,-2.74814,-1.47478
10.094,-1.79086,-0.847547,-4.49985,0.447362,0.199602,-39.4316,-1.84025,2.78351
10.07,-1.92973,-0.0311246,1.69246,-2.37943,1.23949,17.8877,0.191443,-0.293309
9.76595,-2.67911,-0.591368,-3.13993,0.342598,1.01249,-9.94699,3.30259,2.28471
9.81622,-2.48279,-0.442927,0.0770036,-1.13636,-0.605017,-32.0893,2.81427,0.200471
