x,y,z,s1,s2,s3,s4,s5,s6
10.07,-2.8898,-0.256179,8.59659,0.213646,-4.84008,6.59732,-1.41508,-0.628108
10.1179,-3.04542,-0.241814,-16.4478,-0.103322,0.77357,-18.0704,3.57328,0.588344
9.96466,-2.99515,0.220267,-11.2005,-0.0693557,-0.475484,16.977,-1.27789,0.368942
10.1011,-2.4349,-0.251391,-4.56129,1.70673,-0.309895,10.1972,-0.898757,-2.38956
9.70848,-3.5075,-0.215478,0.814771,-0.749441,3.55643,-29.7831,-1.37212,0.872988
9.75876,-2.58095,-0.670376,-17.8303,-4.82994,-1.3364,21.7753,-2.19619,-2.26829
9.5792,-3.20344,0.186748,1.53132,-1.93312,-2.97675,-16.4553,0.529117,1.52589
9.74679,-2.89698,-0.256179,-60.3319,-0.073001,-1.13478,3.98203,3.58613,1.89225
9.84974,-3.72538,-0.445321,-42.548,5.8029,2.0507,2.50249,-0.218574,-1.84978
9.87129,-2.94487,-0.011971,-32.3276,1.6985,0.70665,-15.6298,-0.889725,2.55888
9.80425,-3.34709,-0.129287,-24.9809,1.33403,4.63942,0.90439,1.76881,-1.31428
9.81144,-3.43807,-0.6608,-19.0536,1.00123,-2.4955,10.3866,1.06514,-4.35992
9.99818,-3.44765,-0.488417,-5.93186,-0.615721,-0.816785,-15.8461,-1.13062,-1.10279
9.89045,-3.18668,0.0,0.884587,-0.703663,-3.24369,11.5048,2.78207,-1.88736
10.07,-3.1364,-0.320823,-3.77575,0.756628,-8.33971,6.45002,3.17546,1.83397
10.1442,-3.48117,-0.371101,-4.27374,0.772271,-8.71159,17.2592,-1.76572,1.14693
10.1562,-4.09648,-0.354342,-2.31226,0.716954,-2.40974,-5.43726,1.71584,-0.250849
10.0341,-3.48596,-0.442927,3.16736,13.9466,1.26173,-31.1163,3.11786,1.24392
10.1083,-3.76129,-0.23942,0.801443,10.1022,1.14047,10.1715,-2.28491,-2.14746
10.0341,-3.87382,-0.4956,1.16035,-2.94937,0.908232,-22.8963,-3.73794,2.48681
9.77073,-3.61285,-0.727837,3.51766,-1.24894,-3.54112,5.61078,-2.36965,-3.38774
9.98382,-3.57933,-0.095768,0.318671,-5.28872,1.62129,4.63838,-0.143952,1.03584
9.84496,-4.09169,-0.435745,0.332101,-5.12918,-2.61868,-5.59238,-2.02378,-0.689812
9.71806,-4.35266,-0.442927,-2.70144,-8.19928,1.59207,-12.2321,1.41015,0.691823
9.44991,-4.68545,-0.500388,-1.88388,-0.814197,-1.23632,-2.44162,-1.06566,4.52128
9.11472,-4.82671,-0.476446,-1.57831,4.51175,-0.484873,9.36169,3.94213,-1.95857
9.01417,-5.26724,-0.665588,-1.43715,-1.59528,2.0485,8.04308,3.77343,0.939847
8.82263,-6.14112,-1.10612,-0.15914,-2.03143,-0.532886,-7.05187,3.22435,2.37388
8.81066,-6.2752,-0.526724,2.24628,-1.71267,5.36059,18.9696,2.9133,-2.9846
8.7939,-6.34942,-0.876277,3.28266,-0.601363,0.022238,-21.4322,-3.00287,-2.67095
8.26717,-6.55053,-0.653617,8.77448,-0.575662,-1.1307,5.46714,1.24025,0.555262
8.53293,-6.27041,-0.656011,-0.887567,0.830235,-2.09679,12.7561,-2.25862,1.27504
7.86016,-6.23689,-1.16358,10.0855,0.809318,0.878529,-18.6906,3.1857,4.80464
8.4635,-6.79235,-0.299275,12.6279,2.17519,-2.58038,-0.401455,3.15691,-2.72714
7.52737,-7.28555,-1.01993,17.4922,0.0883209,2.17983,-3.5846,2.59772,-1.79363
7.28795,-7.99184,-0.749385,57.1806,-0.347095,-2.63951,-0.390979,-3.48534,2.49276
7.54173,-6.91206,-1.07021,-4.36986,-1.64522,0.950561,2.13452,3.32155,-3.09749
7.87453,-5.8227,-0.617704,-25.2018,-2.37891,4.68532,-21.6263,-1.3326,1.57832
7.95832,-5.782,-0.131681,-11.2419,2.40798,0.400366,17.3866,5.14301,1.65683
7.58243,-6.58645,-0.888249,1.86308,-1.07607,-4.5248,-4.88845,1.37131,-2.29104
7.43878,-7.14908,-1.33118,25.2931,2.14969,-2.85804,6.01713,-1.70664,0.873325
7.56089,-6.76122,-0.857124,6.32227,1.89908,-5.47572,0.98391,0.620074,0.0747678
7.57765,-5.71496,-0.395043,-16.8453,-3.91814,1.50052,-2.87708,-4.7203,1.74725
8.1762,-5.43484,-0.565031,-18.7611,-1.52107,-0.558622,-5.1969,2.39008,4.19252
8.35097,-5.64792,-0.696712,-9.60576,-1.01183,1.04983,-26.2153,-0.378389,-2.8006
8.45871,-5.90649,-0.474052,-2.69916,0.617815,0.100737,11.4771,-2.36966,-0.974039
8.08761,-5.38456,-0.565031,-12.9643,2.14536,2.58973,3.72321,-0.824922,-3.32143
8.76038,-5.10683,-0.656011,-21.8723,-2.80054,0.359995,-11.0043,-0.978748,-0.44348
8.84179,-5.37737,-0.756567,-13.2518,-1.79092,-3.0878,3.15891,-1.97129,2.16446
8.77235,-5.07331,-0.40462,-4.74866,1.35997,4.48599,-10.4841,-0.567395,-3.04506
9.0429,-4.91051,-0.620098,-6.48982,-1.70983,-0.37235,-15.5369,3.17065,1.55122
9.42597,-5.27443,-0.366313,-4.46188,-1.88689,4.8134,10.4013,-1.85121,0.429194
9.38527,-5.06134,-0.316035,3.45831,0.118621,0.53299,-24.0548,-3.25832,1.08773
9.22725,-3.06458,-0.940921,1.36739,-1.89279,-5.05833,28.0407,-0.67059,-0.525655
10.3693,-1.63045,-0.905008,0.640575,0.336952,-0.68214,-13.6932,2.63475,-2.09525
10.07,-3.35667,0.694318,-1.96396,-2.6011,-3.35496,21.2054,3.60254,-1.19206
9.98142,-4.09887,-0.751779,1.41024,3.3293,0.661802,12.2118,2.27567,-4.38619
10.3142,-3.56018,-1.06063,-0.23305,5.2281,3.4118,3.49808,2.67302,1.22377
9.57681,-2.87783,0.622492,-3.68216,-0.527325,-0.62794,-14.2776,-2.798,2.64563
10.0197,-2.94008,-0.0909796,-1.89497,1.8108,2.66773,10.2847,2.27688,1.48049
9.87847,-3.85706,-0.538695,-0.101506,-0.0640808,-0.700229,-13.5652,1.44398,0.742008
9.85932,-3.18908,-0.639252,-0.580106,0.48778,2.05382,10.8594,-0.0980986,0.969874
9.71327,-2.63841,0.380678,25.588,-0.0166574,1.5245,8.78307,-0.955783,2.877
9.97185,-2.65756,-0.0885854,21.7498,-1.47118,-1.17917,3.99608,-4.03482,0.790695
9.72524,-3.37343,-0.471658,15.2737,1.72505,-1.05354,5.64557,1.41715,1.77173
9.83777,-2.90417,-0.579397,6.76196,0.53261,2.32094,4.00544,-0.137714,0.762331
9.89523,-2.48757,0.28491,32.6532,0.535242,-11.1642,-6.86822,-1.58236,0.364021
9.78989,-2.29843,0.225055,37.3606,-0.0154464,-6.27518,6.36618,3.71069,0.177501
9.414,-3.39977,-0.648829,29.2435,-2.61017,-2.31207,-8.7343,3.12918,-3.0955
9.92396,-3.2633,-0.356736,36.3808,1.06439,0.145335,1.47894,-1.22872,0.169584
9.80665,-2.0638,0.572214,22.5328,2.17245,1.32386,-1.10422,-3.73065,0.839668
9.79707,-2.24097,0.505176,8.05184,0.37788,1.06383,-7.51687,5.32081,-0.960478
9.95509,-2.09253,0.636858,11.4092,-1.61904,-1.71657,7.5833,0.672991,1.9835
9.76116,-2.02071,0.363919,-1.70093,-0.955697,1.53508,2.08024,0.155682,-2.82482
9.56244,-2.03986,0.43335,-0.654485,-0.785307,-1.91396,-18.9855,-2.21458,0.549335
9.71806,-1.82438,0.258574,-4.62461,-0.413335,-0.0401938,-1.46972,1.28628,0.140788
9.95269,-2.46842,0.174777,-9.85341,-0.507498,-2.51651,1.42482,-1.4315,2.70704
9.96227,-2.63601,-0.0670376,-11.8758,0.559075,1.11981,-2.89598,-0.886993,-2.45373
9.92157,-2.34153,-0.134075,-6.52546,-1.09336,-4.69714,-0.144131,4.17107,0.73266
9.53371,-2.40378,0.00957681,2.49897,0.781201,3.21668,-18.071,-0.95446,-1.74206
9.80904,-2.59292,-0.0047884,7.49717,1.40852,6.99761,8.63393,-2.17753,1.2325
9.87847,-2.7246,-0.225055,0.522965,-0.657516,-3.21124,-14.4274,-0.688074,1.39648
9.86411,-3.00951,-0.138864,8.00787,1.83173,1.24169,-19.5054,-3.18304,0.755604
9.58159,-1.9393,0.14844,-8.79926,0.256197,-1.111,9.28149,-0.980628,0.376667
10.4411,-3.22259,-0.0454898,-2.56234,-0.234583,2.48325,-7.17735,3.58921,-1.25485
10.0125,-2.90417,-0.311246,-21.4885,-1.58736,-2.22591,15.5158,-2.72781,-0.74444
9.66778,-2.79164,0.146046,-22.5743,0.227274,2.91946,-13.8107,0.534781,0.761173
9.65581,-3.055,-0.203507,-23.4351,0.20183,-1.62135,-1.78244,1.03527,-0.360882
10.0987,-3.43568,-0.399832,-41.6992,1.54703,-0.536332,-5.57996,5.50167,1.19711
10.0532,-3.25851,-0.28491,-30.5824,-2.82682,3.17322,-6.71456,-0.267484,-0.72976
9.94072,-3.08373,-0.215478,-23.4733,-0.872581,-2.15348,0.743601,2.48224,-1.91605
9.75637,-3.54821,-0.533907,-14.613,1.89377,1.18864,9.8282,-3.7037,3.24087
10.1442,-3.32794,-0.90022,-14.9428,1.43927,-1.26042,5.73957,-3.46721,-0.00858916
9.72046,-3.22978,0.23942,-6.58238,-0.386348,-0.481061,2.59313,3.00514,-1.28551
10.058,-3.09091,-0.371101,-5.7364,2.59245,0.0789778,-10.2691,2.19829,-1.35002
9.89284,-3.64637,-0.581791,-2.73443,0.987858,-1.37298,5.14716,-1.73753,1.24648
9.97663,-3.62003,-0.622492,-0.497798,0.761032,-2.54222,2.30063,0.335289,-2.6303
10.0916,-3.69186,-0.110133,2.17907,6.01383,1.76847,-16.1726,-2.3065,2.73946
9.98382,-4.19943,-0.521936,-3.03419,5.72966,1.74262,-7.11996,2.66504,2.61208
9.8689,-3.68946,-0.339977,1.32647,-6.0428,-2.48007,-14.0148,2.25224,1.99899
9.89523,-3.61285,-0.442927,2.34316,9.0585,-0.680084,-1.52176,2.09597,-0.395782
9.9072,-3.7158,-0.519542,-0.672261,-15.1724,6.91491,4.2858,-2.06606,-1.1529
9.79228,-4.04381,-0.562637,-1.09805,-6.31946,-0.509758,-21.7687,0.682054,1.01917
9.33978,-4.44124,-0.636858,0.530379,-3.29859,-0.600609,7.73396,0.486702,-0.193248
9.47625,-4.91051,-0.45011,-1.08396,3.82311,2.85653,11.7385,-3.76539,-0.459431
9.09317,-4.76925,-0.629675,-2.39448,-5.06753,1.75528,-9.99196,-3.64538,0.577261
8.82742,-5.48512,-0.962469,-2.781,4.02023,1.72728,19.607,-2.25067,1.26227
8.68137,-6.16507,-1.17316,6.52782,0.58241,0.92442,8.39991,6.05537,-5.05335
8.46829,-6.34703,-0.972046,0.495975,0.765309,-2.11761,-23.3527,1.63857,1.56379
8.37012,-6.61039,-0.871489,8.33739,-1.3242,-1.57138,-1.93424,-0.454278,-1.75014
8.50899,-6.51223,-0.825999,4.81381,1.77581,-2.56042,6.12882,-3.21573,2.09835
8.03254,-7.04374,-0.998382,20.3811,-2.09403,-1.71814,1.59521,0.732507,-0.980972
8.22408,-5.71256,-1.27132,-14.5416,-4.17285,0.253993,-6.61707,-0.0381324,0.173697
8.45871,-5.92086,-0.349553,-8.56975,-2.63031,0.223084,0.944538,-0.659222,-0.993592
8.10437,-7.29034,-0.363919,27.6532,-1.11116,2.39339,-4.68995,-5.83826,-0.281543
6.96952,-7.89368,-0.952892,79.9208,-0.528472,-0.896868,15.123,3.16608,2.15572
7.31189,-7.86974,-1.50835,24.7441,-2.30231,41.739,3.89497,-2.52861,-1.61727
7.73327,-6.57687,-1.26414,-38.1185,0.660765,-2.67979,2.41293,-0.166223,1.24211
7.73327,-5.4899,0.112527,-52.7487,-0.955216,-12.323,5.15894,5.7751,-1.48345
7.54892,-6.53617,-1.02711,-12.0796,1.69203,-6.12194,-19.0166,-2.33111,-0.382378
7.63511,-7.66863,-1.6927,33.3648,-0.114095,-2.40248,15.498,-2.51392,0.678842
7.50821,-7.37653,-0.833182,32.1531,0.161612,-4.60826,1.79232,4.93753,-4.2118
7.64229,-6.1531,-0.651223,-22.3794,1.53876,-2.56684,-5.63435,1.30423,2.38001
8.20971,-5.49948,-0.715866,-25.6876,-0.252244,2.19925,1.05946,-2.34129,-5.33144
8.22887,-5.58328,-0.991199,-6.17906,1.22583,1.69117,-11.8667,1.76693,-2.6644
8.35097,-5.52103,-0.907402,-9.88144,-1.55308,1.48869,-7.75017,-1.14713,2.40496
8.35815,-5.31752,-0.55306,-19.0955,0.485148,0.788862,0.506586,-4.22805,1.51238
8.52335,-4.77404,-0.969651,-22.9084,0.652271,-1.58091,-10.8844,3.05592,2.21112
8.7101,-5.2026,-0.76375,-17.0672,2.40172,0.488282,-1.85688,4.83889,-3.33465
8.77953,-4.92727,-0.742202,-3.73351,0.226631,0.655322,1.07341,0.396584,-0.894011
9.07881,-4.87459,-0.452504,-1.94557,-1.71687,-3.65905,-9.00115,-1.95618,-4.15867
8.62152,-4.2114,-0.912191,-0.661381,5.89182,1.56405,20.8104,-3.19687,2.48021
9.26316,-3.79002,-0.361524,-2.0402,-1.05743,-0.371486,5.10857,2.24968,-0.955689
9.89284,-2.1452,-0.742202,1.42345,-3.59474,1.45797,-8.04917,-0.829403,3.95872
10.5034,-2.61207,-0.0526724,-0.524426,2.88649,-0.880403,-16.2554,-0.277868,1.20061
9.70848,-4.69742,0.035913,-3.54934,10.5447,1.70028,7.44363,2.15061,0.219371
9.95509,-3.93607,-0.986411,0.239713,-4.39377,-4.43262,5.42299,-2.45559,0.0742941
9.68694,-2.77967,-0.143652,1.73556,-3.15741,1.3717,-20.2949,3.10332,-1.4066
9.67018,-2.57377,0.59855,-0.141544,-4.74792,-0.448935,13.449,-0.0645865,1.5281
