time_step,x,y,z,s1,s2,s3,s4,s5,s6
10,9.88087,1.40061,0.0933738,-1.48117,0.373746,0.362715,36.9209,1.73246,2.63477
10,10.0628,1.59214,0.184353,-3.30308,0.0263954,0.264165,-6.188,-1.40033,-2.16536
10,10.0245,1.64242,0.342371,-1.01527,0.906027,2.71481,-17.486,-0.888597,2.9479
10,10.0125,1.76213,0.351948,0.69441,-3.79567,0.425347,14.9998,-0.151228,-0.469927
10,9.85932,1.82199,0.356736,2.18993,-1.70864,1.56697,21.7398,-2.92853,-1.61216
10,9.8258,1.6496,0.299275,1.54194,0.616377,-0.852317,-5.63483,4.29853,2.80087
10,10.0628,1.98958,-0.083797,-0.339858,1.57045,-0.261041,2.29628,2.69429,0.558005
11,9.97424,1.61369,0.351948,0.0372918,1.48847,0.188583,2.78995,-3.78208,0.50252
11,9.99339,1.63524,0.328006,1.47661,-1.48114,-2.45671,-16.2959,1.70518,0.266853
11,9.95748,1.64482,0.244209,-1.4204,-2.96949,2.88679,1.49897,-2.0266,0.73742
11,10.0437,1.65918,0.299275,4.56864,-3.16899,4.12988,12.8056,-0.717833,-1.85927
11,10.0437,1.81002,0.0790086,0.437257,0.870539,-1.44718,4.86996,2.55303,-0.808492
11,9.97185,1.68791,0.31364,0.354531,3.82707,-0.186289,-11.2329,-4.85239,2.19066
11,9.91439,1.75974,0.339977,-1.78646,1.64851,-1.18182,-17.1843,3.06343,3.95584
11,9.80186,1.59214,0.318429,-0.749378,0.787363,-1.21005,-23.8715,1.45798,-1.51742
11,9.95509,1.68552,0.304064,1.31454,-2.49603,-5.87691,2.76676,-1.56467,1.22064
11,9.80665,1.50595,0.385466,-1.17732,0.792783,2.63516,2.35503,-0.367013,0.472489
11,9.93593,1.51553,0.308852,0.699185,-2.31012,-0.790033,5.17513,3.94573,-4.63259
11,9.84016,1.54426,0.31364,0.457442,0.900375,3.44316,5.38891,-1.41048,-3.01014
11,9.95748,1.54905,0.423774,-1.20552,0.926487,0.894277,-5.44026,0.145506,-1.31118
12,9.98861,1.48919,0.253785,0.720632,-2.38234,-0.770761,11.9142,4.46659,4.82987
12,9.99339,1.42934,0.356736,0.471128,0.0173871,-1.09128,3.73736,-1.96619,2.32634
12,9.93593,1.29526,0.31364,0.846274,-0.18725,-3.24854,-0.632928,-1.10697,2.57627
12,10.003,1.19231,0.272939,-1.80514,-2.15418,2.48396,12.1257,-2.60013,-2.02114
12,10.0628,1.32399,0.521936,-0.249097,1.03403,-2.13124,18.12,-4.03686,-4.77068
12,9.95269,1.03429,0.380678,2.51273,-3.62526,-0.812857,12.0196,0.0484874,-0.402663
12,10.0604,1.22344,0.481234,2.07317,0.96215,-3.25747,-0.206886,2.25095,0.884048
12,10.1634,0.859518,0.641646,-1.78838,2.46032,-1.32068,-22.8548,-0.43898,3.4105
12,10.1011,1.01035,0.603339,0.613715,1.15415,3.09285,-20.2883,5.40612,1.93911
12,9.95509,0.770933,0.713472,-2.44517,0.560905,3.2921,-41.9785,4.89731,-0.46573
12,10.1323,0.782904,0.830788,2.26993,-1.16557,-2.24458,-17.0736,-1.64598,-1.49324
12,10.0916,1.09415,0.675165,2.02919,0.436831,-0.61184,-30.861,-0.868238,1.42966
13,10.2376,0.538695,0.600945,-1.50077,0.909565,-3.13588,20.6679,-0.430987,3.24227
13,10.058,0.952892,0.596156,-0.657535,1.11308,-0.654225,11.678,2.06351,-4.77773
13,10.058,0.804451,0.596156,1.42722,0.605474,-0.241163,21.7018,-1.36176,-1.47407
13,9.96945,0.632069,0.335188,1.15918,1.20929,0.724176,22.2384,-0.578423,-2.99146
13,10.0868,0.565031,0.354342,-1.66581,0.674686,4.44825,-1.32116,5.48457,-2.87964
13,10.2208,0.890643,0.562637,-2.45729,-1.70682,-3.21194,0.225792,-1.64625,3.91932
13,10.386,0.761356,0.677559,-1.42377,-2.76211,1.1233,-11.6332,0.776105,-0.479801
13,10.3621,1.24977,0.426168,-3.06462,-3.57155,1.70037,-5.46119,0.825132,1.82407
13,10.2065,1.0319,0.234632,1.09331,0.023101,-2.47612,7.65593,1.27956,1.68393
13,10.4986,1.31681,0.189142,-0.0659369,-4.45149,-1.51114,2.93889,0.172948,1.50104
13,10.4483,1.89142,0.440533,-1.52645,1.66512,1.20554,-5.9051,-0.258513,2.23635
13,10.137,0.83797,0.548272,3.43756,-1.71792,-3.85655,30.9911,-3.87276,-2.18192
13,10.3621,2.13802,0.344765,0.923502,2.64538,-0.619566,-11.0976,6.1028,-1.36414
14,9.95509,2.17633,0.280121,0.0816365,-2.40752,0.645924,-34.4865,1.20481,-0.392578
14,10.0197,-0.0790086,0.794875,1.14422,-0.980232,-1.34044,65.5624,-5.63274,5.59247
14,10.3453,2.46363,-0.138864,-1.38475,-1.29756,-0.805939,6.64307,0.697472,1.59054
14,10.0054,1.39821,0.565031,-3.73361,-1.01175,3.30686,-7.46233,-3.06225,-1.90171
14,10.2687,1.66636,-0.0885854,0.170771,1.44321,-1.45928,-32.7299,4.18353,-0.337937
14,10.0796,1.77171,0.59855,4.2813,-0.558318,1.58539,-22.7438,3.77109,-0.112134
14,9.9072,1.01754,0.711078,-3.51478,-0.689869,-1.29132,-23.9593,1.77234,1.08747
14,10.3214,2.38462,0.0814028,-1.08977,0.459698,2.36351,-24.1686,1.69685,0.635676
14,10.0389,1.49398,0.97444,2.10053,0.90185,-1.14981,11.8068,-0.231596,-3.99927
14,10.0796,2.1452,-0.181959,-2.75123,-2.37721,-0.771116,15.7906,2.06605,1.97239
14,10.0485,1.48201,0.526724,-2.59555,0.856655,-3.88134,19.3226,2.41811,-2.39484
14,9.99339,1.82438,0.380678,-0.0160841,4.08648,1.49803,-7.23003,-0.358996,-2.38319
15,10.0173,1.72622,0.158017,-0.197266,0.0571892,1.04003,6.10004,-5.23966,-3.01904
15,9.88326,1.47483,0.342371,3.90389,-0.147043,-3.78285,19.2361,0.994427,-1.71794
15,10.0628,1.89381,0.457292,-3.18464,-0.0878099,-0.569519,5.27191,1.41264,3.98952
15,10.0796,1.2378,0.411803,0.255949,0.560353,-0.163492,7.66697,0.775475,4.13209
15,10.0054,1.92254,0.311246,0.893693,0.328882,5.08548,-3.82082,3.56988,-2.32973
15,10.0317,1.51074,0.277727,-0.0257423,-1.27396,0.681594,-11.799,-0.843672,1.34654
15,10.0317,1.92973,0.378284,-1.49435,-1.89101,-2.10414,0.381078,1.70044,0.88373
15,10.0221,1.652,0.3304,-1.16798,0.629802,-0.112861,6.64536,-0.949346,0.755585
15,10.0485,1.79326,0.229843,1.05887,1.35588,0.0273287,-7.38008,-3.808,-5.36073
15,10.0078,1.66158,0.337582,-1.60955,-1.81897,-2.85917,10.2873,1.24602,1.40785
15,10.003,1.67115,0.0646434,-3.02503,0.858006,2.96287,-0.231124,-1.98937,-1.22223
15,10.1921,1.77889,0.296881,-2.28834,0.577857,0.706959,-9.1557,3.11121,0.66902
15,10.0963,1.65679,0.186748,-0.0562258,-2.58268,-2.60063,2.36066,-2.73017,2.18433
16,10.0006,1.80283,0.371101,0.0683008,-3.56824,1.03807,12.7602,-4.0679,-4.52259
16,10.0173,1.79326,0.316035,-0.260309,1.45712,-0.420838,-7.79441,-4.88858,3.27098
16,10.058,1.57778,0.486023,0.983603,1.00249,2.89253,-2.73629,1.59202,-1.92099
16,10.0892,2.16196,0.438139,2.32437,3.39719,-1.18377,13.4447,4.62376,1.01677
16,9.97903,1.54187,0.189142,1.60716,-0.349047,1.76345,22.5346,0.33637,0.674441
16,10.0365,1.82438,0.263362,-0.610348,0.55494,-0.897795,12.6931,-2.28401,0.951141
16,10.1777,2.27689,0.567425,0.179918,1.77726,0.539115,-15.2461,-0.73476,-3.79808
16,10.1682,2.49476,0.430956,0.433673,-0.131261,-3.36292,3.03907,2.85697,-3.15203
16,10.0868,2.09253,0.328006,0.243587,-3.03451,0.300931,18.275,-3.46575,-6.88788
16,10.0748,2.41814,0.493205,0.726958,1.12578,1.46045,-10.8321,-4.78573,0.0896258
16,10.1059,2.50433,0.395043,2.15329,-2.09323,-0.908612,17.5354,3.97231,2.63094
16,10.1179,2.65038,0.421379,-0.755947,2.75388,0.546198,-3.98213,-0.969809,2.73159
17,9.98621,2.43011,0.469263,0.604194,-2.63044,2.93447,28.1506,2.67514,-1.6421
17,10.0149,2.31998,0.47884,-0.753833,2.6729,1.1451,4.73821,-2.95605,4.38471
17,9.96227,2.07338,0.517147,-0.161466,1.13349,-1.43806,-24.5717,-0.69489,-0.797249
17,9.9503,2.26013,0.438139,-1.19801,0.00674987,0.555429,-10.4429,-1.71266,-0.958166
17,9.93114,2.22661,0.421379,-1.29253,1.99872,0.687967,8.21712,-3.61231,-0.520576
17,9.73482,2.05183,0.232238,-1.30163,1.15896,0.979331,0.892074,0.557988,0.575523
17,9.73482,2.09014,0.162806,2.71485,-2.29594,1.44487,39.7262,3.66533,-3.66083
17,9.62708,1.87466,-0.047884,-0.643187,1.72763,-3.52517,10.2578,-0.778717,-0.175874
17,9.7851,1.83396,0.095768,0.947231,-0.869522,1.60688,7.82642,2.26671,2.33463
17,9.91678,2.32238,0.418985,-0.55984,1.99709,0.785048,-21.1562,3.69623,-1.51815
